,date,team1Name,team1Points,team2Name,team2Points,venue,teamType,referee,totalPoints,result,day,month,season,avgLast5ScoresTeam1,avgLast5ScoresAgainstTeam1,avgLast5ScoresTeam2,avgLast5ScoresAgainstTeam2,avgLast5BpsTeam1,avgLast5BpsAgainstTeam1,avgLast5BpsTeam2,avgLast5BpsAgainstTeam2,avgLast5TriesTeam1,avgLast5ConversionsTeam1,avgLast5PenaltiesTeam1,avgLast5DropGoalsTeam1,avgLast5TriesAgainstTeam1,avgLast5ConversionsAgainstTeam1,avgLast5PenaltiesAgainstTeam1,avgLast5DropGoalsAgainstTeam1,avgLast5TriesTeam2,avgLast5ConversionsTeam2,avgLast5PenaltiesTeam2,avgLast5DropGoalsTeam2,avgLast5TriesAgainstTeam2,avgLast5ConversionsAgainstTeam2,avgLast5PenaltiesAgainstTeam2,avgLast5DropGoalsAgainstTeam2,targetCode,wonLastGameTeam1,wonLastGameTeam2,team1LastSeasonStanding,team2LastSeasonStanding
986,2016-03-12,Exeter,32,Newcastle,17,Sandy Park,home,Craig Maxwell-Keys,49,W,Sat,Mar,2015-16,20.6,20.0,16.0,19.0,0.6,0.4,0.4,0.4,1.8,1.6,2.8,0.0,2.4,1.6,1.6,0.0,1.2,0.8,2.8,0.0,2.0,1.2,2.2,0.0,1,0.0,0,5,11
265,2016-03-12,Newcastle,17,Exeter,32,Sandy Park,away,Craig Maxwell-Keys,49,L,Sat,Mar,2015-16,16.0,19.0,20.6,20.0,0.4,0.4,0.6,0.4,1.2,0.8,2.8,0.0,2.0,1.2,2.2,0.0,1.8,1.6,2.8,0.0,2.4,1.6,1.6,0.0,0,0.0,0,11,5
34,2016-03-18,Newcastle,19,Bath,21,The Recreation Ground,away,Tim Wigglesworth,40,L,Fri,Mar,2015-16,17.8,23.6,20.8,23.2,0.2,0.6,0.6,0.4,1.4,1.2,2.8,0.0,2.8,1.8,2.0,0.0,2.4,1.4,2.0,0.0,2.4,1.4,2.8,0.0,0,0.0,0,11,2
987,2016-03-18,Bath,21,Newcastle,19,The Recreation Ground,home,Tim Wigglesworth,40,W,Fri,Mar,2015-16,20.8,23.2,17.8,23.6,0.6,0.4,0.2,0.6,2.4,1.4,2.0,0.0,2.4,1.4,2.8,0.0,1.4,1.2,2.8,0.0,2.8,1.8,2.0,0.0,1,0.0,0,2,11
1670,2016-03-19,Harlequins,15,Worcester,21,Twickenham Stoop,home,Craig Maxwell-Keys,36,L,Sat,Mar,2015-16,19.8,29.2,21.2,22.2,0.4,0.6,0.2,0.6,1.8,1.2,2.8,0.0,3.0,2.6,3.0,0.0,2.4,1.6,2.0,0.0,2.8,1.4,1.8,0.0,0,1.0,1,8,13
571,2016-03-19,Worcester,21,Harlequins,15,Twickenham Stoop,away,Craig Maxwell-Keys,36,W,Sat,Mar,2015-16,21.2,22.2,19.8,29.2,0.2,0.6,0.4,0.6,2.4,1.6,2.0,0.0,2.8,1.4,1.8,0.0,1.8,1.2,2.8,0.0,3.0,2.6,3.0,0.0,1,1.0,1,13,8
266,2016-03-20,Northampton,12,Exeter,20,Sandy Park,away,Greg Garner,32,L,Sun,Mar,2015-16,28.8,15.4,24.8,20.6,0.8,0.2,0.6,0.4,4.0,3.2,0.8,0.0,1.2,0.8,2.6,0.0,2.4,2.2,2.8,0.0,2.6,2.0,1.2,0.0,0,1.0,1,1,5
1406,2016-03-20,Leicester,21,Saracens,13,Welford Road,home,JP Doyle,34,W,Sun,Mar,2015-16,27.0,26.8,25.0,29.6,0.6,0.4,0.4,0.4,3.2,2.8,1.8,0.0,2.8,2.2,2.8,0.0,2.0,1.8,3.8,0.0,3.2,2.0,3.2,0.0,1,0.0,1,3,4
869,2016-03-20,Gloucester,18,London Irish,23,Madejski Stadium,away,Matthew Carley,41,L,Sun,Mar,2015-16,21.0,15.0,15.0,31.0,0.2,0.2,0.2,0.6,2.0,1.6,2.6,0.0,1.0,0.8,2.8,0.0,1.6,0.8,1.8,0.0,3.8,3.0,2.0,0.0,0,0.0,0,9,10
424,2016-03-20,London Irish,23,Gloucester,18,Madejski Stadium,home,Matthew Carley,41,W,Sun,Mar,2015-16,15.0,31.0,21.0,15.0,0.2,0.6,0.2,0.2,1.6,0.8,1.8,0.0,3.8,3.0,2.0,0.0,2.0,1.6,2.6,0.0,1.0,0.8,2.8,0.0,1,0.0,0,10,9
1112,2016-03-20,Exeter,20,Northampton,12,Sandy Park,home,Greg Garner,32,W,Sun,Mar,2015-16,24.8,20.6,28.8,15.4,0.6,0.4,0.8,0.2,2.4,2.2,2.8,0.0,2.6,2.0,1.2,0.0,4.0,3.2,0.8,0.0,1.2,0.8,2.6,0.0,1,1.0,1,5,1
720,2016-03-20,Saracens,13,Leicester,21,Welford Road,away,JP Doyle,34,L,Sun,Mar,2015-16,25.0,29.6,27.0,26.8,0.4,0.4,0.6,0.4,2.0,1.8,3.8,0.0,3.2,2.0,3.2,0.0,3.2,2.8,1.8,0.0,2.8,2.2,2.8,0.0,0,1.0,0,4,3
1255,2016-03-20,Wasps,39,Sale,12,Ricoh Arena,home,Dean Richards,51,W,Sun,Mar,2015-16,35.2,17.6,24.4,26.6,0.8,0.2,0.4,0.8,4.6,3.4,1.8,0.0,2.0,1.4,1.6,0.0,3.0,0.8,2.6,0.0,3.2,2.6,1.8,0.0,1,1.0,0,6,7
1539,2016-03-20,Sale,12,Wasps,39,Ricoh Arena,away,Dean Richards,51,L,Sun,Mar,2015-16,24.4,26.6,35.2,17.6,0.4,0.8,0.8,0.2,3.0,0.8,2.6,0.0,3.2,2.6,1.8,0.0,4.6,3.4,1.8,0.0,2.0,1.4,1.6,0.0,0,0.0,1,7,6
35,2016-03-26,Gloucester,12,Bath,17,Kingsholm,home,Wayne Barnes,29,L,Sat,Mar,2015-16,19.0,18.4,21.8,24.2,0.4,0.2,0.6,0.4,1.8,1.4,2.4,0.0,1.4,1.2,3.0,0.0,2.6,1.4,2.0,0.0,2.2,1.2,3.6,0.0,0,0.0,1,9,2
267,2016-03-26,Saracens,36,Exeter,18,Allianz Park,home,Matthew Carley,54,W,Sat,Mar,2015-16,23.0,21.0,25.4,18.4,0.4,0.2,0.4,0.4,1.8,1.6,3.6,0.0,2.0,1.0,2.8,0.2,2.2,1.8,3.6,0.0,2.4,2.0,0.8,0.0,1,0.0,1,4,5
425,2016-03-26,Bath,17,Gloucester,12,Kingsholm,away,Wayne Barnes,29,W,Sat,Mar,2015-16,21.8,24.2,19.0,18.4,0.6,0.4,0.4,0.2,2.6,1.4,2.0,0.0,2.2,1.2,3.6,0.0,1.8,1.4,2.4,0.0,1.4,1.2,3.0,0.0,1,1.0,0,2,9
1407,2016-03-26,Exeter,18,Saracens,36,Allianz Park,away,Matthew Carley,54,L,Sat,Mar,2015-16,25.4,18.4,23.0,21.0,0.4,0.4,0.4,0.2,2.2,1.8,3.6,0.0,2.4,2.0,0.8,0.0,1.8,1.6,3.6,0.0,2.0,1.0,2.8,0.2,0,1.0,0,5,4
1671,2016-03-26,London Irish,6,Worcester,12,Sixways,away,Greg Garner,18,L,Sat,Mar,2015-16,18.2,27.6,22.6,22.0,0.2,0.6,0.0,0.8,1.8,1.0,2.4,0.0,3.2,2.2,2.4,0.0,2.4,1.4,2.6,0.0,2.6,1.2,2.2,0.0,0,1.0,1,10,13
870,2016-03-26,Worcester,12,London Irish,6,Sixways,home,Greg Garner,18,W,Sat,Mar,2015-16,22.6,22.0,18.2,27.6,0.0,0.8,0.2,0.6,2.4,1.4,2.6,0.0,2.6,1.2,2.2,0.0,1.8,1.0,2.4,0.0,3.2,2.2,2.4,0.0,1,1.0,1,13,10
721,2016-03-27,Sale,27,Leicester,20,AJ Bell Stadium,home,Thomas Foley,47,W,Sun,Mar,2015-16,22.2,31.0,28.4,24.2,0.4,0.8,0.6,0.4,2.8,0.8,2.2,0.0,3.8,3.0,2.0,0.0,3.4,3.0,1.6,0.2,2.6,2.0,2.4,0.0,1,0.0,1,7,3
572,2016-03-27,Northampton,29,Harlequins,23,Franklin's Gardens,home,Tim Wigglesworth,52,W,Sun,Mar,2015-16,24.2,18.0,21.6,27.8,0.6,0.2,0.6,0.6,3.4,2.4,0.8,0.0,1.2,0.6,3.6,0.0,1.8,1.2,3.4,0.0,2.8,2.4,3.0,0.0,1,0.0,0,1,8
1540,2016-03-27,Newcastle,20,Wasps,34,Kingston Park,home,JP Doyle,54,L,Sun,Mar,2015-16,16.4,25.0,30.2,15.4,0.4,0.6,0.8,0.2,1.2,1.0,2.8,0.0,3.0,2.0,2.0,0.0,4.0,3.0,1.4,0.0,2.0,1.2,1.0,0.0,0,0.0,1,11,6
988,2016-03-27,Wasps,34,Newcastle,20,Kingston Park,away,JP Doyle,54,W,Sun,Mar,2015-16,30.2,15.4,16.4,25.0,0.8,0.2,0.4,0.6,4.0,3.0,1.4,0.0,2.0,1.2,1.0,0.0,1.2,1.0,2.8,0.0,3.0,2.0,2.0,0.0,1,1.0,0,6,11
1256,2016-03-27,Leicester,20,Sale,27,AJ Bell Stadium,away,Thomas Foley,47,L,Sun,Mar,2015-16,28.4,24.2,22.2,31.0,0.6,0.4,0.4,0.8,3.4,3.0,1.6,0.2,2.6,2.0,2.4,0.0,2.8,0.8,2.2,0.0,3.8,3.0,2.0,0.0,0,1.0,0,3,7
1113,2016-03-27,Harlequins,23,Northampton,29,Franklin's Gardens,away,Tim Wigglesworth,52,L,Sun,Mar,2015-16,21.6,27.8,24.2,18.0,0.6,0.6,0.6,0.2,1.8,1.2,3.4,0.0,2.8,2.4,3.0,0.0,3.4,2.4,0.8,0.0,1.2,0.6,3.6,0.0,0,0.0,0,8,1
36,2016-04-01,Saracens,30,Bath,10,The Recreation Ground,away,Greg Garner,40,W,Fri,Apr,2015-16,25.2,22.2,21.6,21.8,0.6,0.2,0.4,0.6,2.6,2.2,2.6,0.0,2.4,1.2,2.4,0.2,2.8,1.4,1.6,0.0,1.6,1.2,3.8,0.0,1,1.0,1,4,2
1408,2016-04-01,Bath,10,Saracens,30,The Recreation Ground,home,Greg Garner,40,L,Fri,Apr,2015-16,21.6,21.8,25.2,22.2,0.4,0.6,0.6,0.2,2.8,1.4,1.6,0.0,1.6,1.2,3.8,0.0,2.6,2.2,2.6,0.0,2.4,1.2,2.4,0.2,0,1.0,1,2,4
871,2016-04-02,Sale,30,London Irish,15,Madejski Stadium,away,Craig Maxwell-Keys,45,W,Sat,Apr,2015-16,23.0,28.8,16.4,25.6,0.2,1.0,0.2,0.6,2.6,1.4,2.4,0.0,3.6,3.0,1.6,0.0,1.4,0.8,2.6,0.0,3.0,2.0,2.2,0.0,1,1.0,0,7,10
1672,2016-04-02,Exeter,50,Worcester,12,Sandy Park,home,Thomas Foley,62,W,Sat,Apr,2015-16,24.6,22.6,18.8,18.6,0.4,0.4,0.0,0.8,2.4,1.8,3.0,0.0,3.0,2.6,0.8,0.0,1.8,1.0,2.6,0.0,1.8,1.2,2.4,0.0,1,0.0,1,5,13
573,2016-04-02,Newcastle,25,Harlequins,46,Twickenham Stoop,away,Matthew Carley,71,L,Sat,Apr,2015-16,15.2,26.8,21.2,29.8,0.4,0.6,0.8,0.6,1.2,1.0,2.4,0.0,3.4,2.2,1.8,0.0,2.0,1.4,2.8,0.0,3.4,2.8,2.4,0.0,0,0.0,0,11,8
989,2016-04-02,Harlequins,46,Newcastle,25,Twickenham Stoop,home,Matthew Carley,71,W,Sat,Apr,2015-16,21.2,29.8,15.2,26.8,0.8,0.6,0.4,0.6,2.0,1.4,2.8,0.0,3.4,2.8,2.4,0.0,1.2,1.0,2.4,0.0,3.4,2.2,1.8,0.0,1,0.0,0,8,11
1257,2016-04-02,London Irish,15,Sale,30,Madejski Stadium,home,Craig Maxwell-Keys,45,L,Sat,Apr,2015-16,16.4,25.6,23.0,28.8,0.2,0.6,0.2,1.0,1.4,0.8,2.6,0.0,3.0,2.0,2.2,0.0,2.6,1.4,2.4,0.0,3.6,3.0,1.6,0.0,0,0.0,1,10,7
722,2016-04-02,Gloucester,30,Leicester,35,Welford Road,away,JP Doyle,65,L,Sat,Apr,2015-16,19.0,16.8,28.6,24.6,0.6,0.2,0.6,0.4,1.8,1.4,2.4,0.0,1.8,1.2,1.8,0.0,3.6,3.2,1.2,0.2,3.0,2.4,1.6,0.0,0,0.0,0,9,3
268,2016-04-02,Worcester,12,Exeter,50,Sandy Park,away,Thomas Foley,62,L,Sat,Apr,2015-16,18.8,18.6,24.6,22.6,0.0,0.8,0.4,0.4,1.8,1.0,2.6,0.0,1.8,1.2,2.4,0.0,2.4,1.8,3.0,0.0,3.0,2.6,0.8,0.0,0,1.0,0,13,5
426,2016-04-02,Leicester,35,Gloucester,30,Welford Road,home,JP Doyle,65,W,Sat,Apr,2015-16,28.6,24.6,19.0,16.8,0.6,0.4,0.6,0.2,3.6,3.2,1.2,0.2,3.0,2.4,1.6,0.0,1.8,1.4,2.4,0.0,1.8,1.2,1.8,0.0,1,0.0,0,3,9
1114,2016-04-03,Wasps,28,Northampton,6,Ricoh Arena,home,Luke Pearce,34,W,Sun,Apr,2015-16,32.2,15.8,25.0,17.4,1.0,0.0,0.6,0.4,4.4,3.6,1.0,0.0,2.0,1.4,1.0,0.0,3.6,2.6,0.6,0.0,1.2,0.6,3.4,0.0,1,1.0,1,6,1
1541,2016-04-03,Northampton,6,Wasps,28,Ricoh Arena,away,Luke Pearce,34,L,Sun,Apr,2015-16,25.0,17.4,32.2,15.8,0.6,0.4,1.0,0.0,3.6,2.6,0.6,0.0,1.2,0.6,3.4,0.0,4.4,3.6,1.0,0.0,2.0,1.4,1.0,0.0,0,1.0,1,1,6
427,2016-04-15,Exeter,9,Gloucester,16,Kingsholm,away,Craig Maxwell-Keys,25,L,Fri,Apr,2015-16,29.4,21.6,18.6,22.6,0.6,0.4,0.6,0.4,3.6,2.4,2.2,0.0,3.0,2.4,0.6,0.0,1.6,1.4,2.6,0.0,2.8,1.6,1.8,0.0,0,1.0,0,5,9
269,2016-04-15,Gloucester,16,Exeter,9,Kingsholm,home,Craig Maxwell-Keys,25,W,Fri,Apr,2015-16,18.6,22.6,29.4,21.6,0.6,0.4,0.6,0.4,1.6,1.4,2.6,0.0,2.8,1.6,1.8,0.0,3.6,2.4,2.2,0.0,3.0,2.4,0.6,0.0,1,0.0,1,9,5
574,2016-04-16,Saracens,22,Harlequins,12,Wembley Stadium,home,Greg Garner,34,W,Sat,Apr,2015-16,24.0,17.0,28.4,26.4,0.6,0.0,1.0,0.4,2.4,1.8,2.8,0.0,1.6,1.2,2.0,0.2,2.8,2.4,3.2,0.0,2.8,2.0,2.8,0.0,1,1.0,1,4,8
1115,2016-04-16,Leicester,30,Northampton,24,Franklin's Gardens,away,Tim Wigglesworth,54,W,Sat,Apr,2015-16,26.2,26.6,18.6,19.4,0.6,0.6,0.4,0.4,3.2,2.4,1.6,0.2,3.0,2.8,2.0,0.0,2.4,1.8,1.0,0.0,1.4,0.8,3.6,0.0,1,1.0,0,3,1
1673,2016-04-16,Wasps,54,Worcester,35,Sixways,away,JP Doyle,89,W,Sat,Apr,2015-16,29.4,15.0,17.6,21.0,0.8,0.0,0.0,0.8,3.8,2.8,1.6,0.0,1.6,1.4,1.4,0.0,1.8,1.0,2.2,0.0,2.2,1.4,2.4,0.0,1,1.0,0,6,13
723,2016-04-16,Northampton,24,Leicester,30,Franklin's Gardens,home,Tim Wigglesworth,54,L,Sat,Apr,2015-16,18.6,19.4,26.2,26.6,0.4,0.4,0.6,0.6,2.4,1.8,1.0,0.0,1.4,0.8,3.6,0.0,3.2,2.4,1.6,0.2,3.0,2.8,2.0,0.0,0,0.0,1,1,3
1542,2016-04-16,Worcester,35,Wasps,54,Sixways,home,JP Doyle,89,L,Sat,Apr,2015-16,17.6,21.0,29.4,15.0,0.0,0.8,0.8,0.0,1.8,1.0,2.2,0.0,2.2,1.4,2.4,0.0,3.8,2.8,1.6,0.0,1.6,1.4,1.4,0.0,0,0.0,1,13,6
1409,2016-04-16,Harlequins,12,Saracens,22,Wembley Stadium,away,Greg Garner,34,L,Sat,Apr,2015-16,28.4,26.4,24.0,17.0,1.0,0.4,0.6,0.0,2.8,2.4,3.2,0.0,2.8,2.0,2.8,0.0,2.4,1.8,2.8,0.0,1.6,1.2,2.0,0.2,0,1.0,1,8,4
1258,2016-04-17,Bath,17,Sale,29,AJ Bell Stadium,away,Luke Pearce,46,L,Sun,Apr,2015-16,20.2,22.6,21.8,24.6,0.4,0.8,0.0,0.8,2.6,1.2,1.6,0.0,2.0,1.2,3.4,0.0,2.2,1.8,2.4,0.0,3.0,2.4,1.6,0.0,0,0.0,1,2,7
990,2016-04-17,London Irish,6,Newcastle,13,Kingston Park,away,Wayne Barnes,19,L,Sun,Apr,2015-16,15.4,22.2,19.0,29.6,0.2,0.4,0.4,0.6,1.2,0.8,2.6,0.0,2.2,1.4,2.8,0.0,1.8,1.4,2.4,0.0,3.8,2.6,1.8,0.0,0,0.0,0,10,11
872,2016-04-17,Newcastle,13,London Irish,6,Kingston Park,home,Wayne Barnes,19,W,Sun,Apr,2015-16,19.0,29.6,15.4,22.2,0.4,0.6,0.2,0.4,1.8,1.4,2.4,0.0,3.8,2.6,1.8,0.0,1.2,0.8,2.6,0.0,2.2,1.4,2.8,0.0,1,0.0,0,11,10
37,2016-04-17,Sale,29,Bath,17,AJ Bell Stadium,home,Luke Pearce,46,W,Sun,Apr,2015-16,21.8,24.6,20.2,22.6,0.0,0.8,0.4,0.8,2.2,1.8,2.4,0.0,3.0,2.4,1.6,0.0,2.6,1.2,1.6,0.0,2.0,1.2,3.4,0.0,1,1.0,0,7,2
38,2016-04-23,Sale,26,Bath,32,The Recreation Ground,away,Ian Tempest,58,L,Sat,Apr,2015-16,21.8,23.4,18.6,25.0,0.2,0.6,0.2,1.0,2.6,2.0,1.6,0.0,2.8,2.0,1.8,0.0,2.0,1.0,2.2,0.0,2.6,1.8,2.8,0.0,0,1.0,0,7,2
1259,2016-04-23,Bath,32,Sale,26,The Recreation Ground,home,Ian Tempest,58,W,Sat,Apr,2015-16,18.6,25.0,21.8,23.4,0.2,1.0,0.2,0.6,2.0,1.0,2.2,0.0,2.6,1.8,2.8,0.0,2.6,2.0,1.6,0.0,2.8,2.0,1.8,0.0,1,0.0,1,2,7
1260,2016-04-29,Gloucester,12,Sale,11,AJ Bell Stadium,away,Thomas Foley,23,W,Fri,Apr,2015-16,19.2,22.4,24.8,24.6,0.6,0.4,0.6,0.6,1.6,1.4,2.8,0.0,2.6,1.4,2.2,0.0,3.2,2.6,1.2,0.0,2.8,2.0,2.2,0.0,1,1.0,0,9,7
428,2016-04-29,Sale,11,Gloucester,12,AJ Bell Stadium,home,Thomas Foley,23,L,Fri,Apr,2015-16,24.8,24.6,19.2,22.4,0.6,0.6,0.6,0.4,3.2,2.6,1.2,0.0,2.8,2.0,2.2,0.0,1.6,1.4,2.8,0.0,2.6,1.4,2.2,0.0,0,0.0,1,7,9
724,2016-04-30,Worcester,17,Leicester,31,Welford Road,away,Greg Garner,48,L,Sat,Apr,2015-16,21.6,29.0,26.0,26.0,0.2,0.8,0.4,0.6,2.6,1.0,2.2,0.0,3.6,2.8,1.8,0.0,3.0,2.2,2.0,0.2,2.8,2.4,2.4,0.0,0,0.0,1,13,3
1116,2016-04-30,Bath,14,Northampton,15,Franklin's Gardens,away,Wayne Barnes,29,L,Sat,Apr,2015-16,19.4,23.2,19.4,22.4,0.2,1.2,0.6,0.2,2.2,1.2,2.0,0.0,2.6,1.8,2.2,0.0,2.4,1.6,1.4,0.0,2.0,1.4,3.2,0.0,0,1.0,0,2,1
1674,2016-04-30,Leicester,31,Worcester,17,Welford Road,home,Greg Garner,48,W,Sat,Apr,2015-16,26.0,26.0,21.6,29.0,0.4,0.6,0.2,0.8,3.0,2.2,2.0,0.2,2.8,2.4,2.4,0.0,2.6,1.0,2.2,0.0,3.6,2.8,1.8,0.0,1,1.0,0,3,13
39,2016-04-30,Northampton,15,Bath,14,Franklin's Gardens,home,Wayne Barnes,29,W,Sat,Apr,2015-16,19.4,22.4,19.4,23.2,0.6,0.2,0.2,1.2,2.4,1.6,1.4,0.0,2.0,1.4,3.2,0.0,2.2,1.2,2.0,0.0,2.6,1.8,2.2,0.0,1,0.0,1,1,2
1410,2016-05-01,Newcastle,14,Saracens,23,Allianz Park,away,Ian Tempest,37,L,Sun,May,2015-16,18.8,27.8,25.4,15.4,0.2,0.8,0.4,0.0,1.8,1.6,2.2,0.0,3.4,2.4,2.0,0.0,3.0,2.2,2.0,0.0,1.2,0.8,2.4,0.2,0,1.0,1,11,4
1543,2016-05-01,Exeter,24,Wasps,3,Sandy Park,home,Matthew Carley,27,W,Sun,May,2015-16,25.8,18.6,38.2,19.4,0.6,0.2,0.8,0.2,3.0,1.8,2.4,0.0,2.4,1.8,1.0,0.0,5.2,4.0,1.4,0.0,2.6,1.4,1.2,0.0,1,0.0,1,5,6
991,2016-05-01,Saracens,23,Newcastle,14,Allianz Park,home,Ian Tempest,37,W,Sun,May,2015-16,25.4,15.4,18.8,27.8,0.4,0.0,0.2,0.8,3.0,2.2,2.0,0.0,1.2,0.8,2.4,0.2,1.8,1.6,2.2,0.0,3.4,2.4,2.0,0.0,1,1.0,1,4,11
575,2016-05-01,London Irish,25,Harlequins,32,Madejski Stadium,home,JP Doyle,57,L,Sun,May,2015-16,13.2,19.8,26.2,25.0,0.4,0.2,0.8,0.4,1.0,0.8,2.2,0.0,1.6,1.4,3.0,0.0,2.4,2.0,3.4,0.0,3.0,2.0,2.0,0.0,0,0.0,0,10,8
873,2016-05-01,Harlequins,32,London Irish,25,Madejski Stadium,away,JP Doyle,57,W,Sun,May,2015-16,26.2,25.0,13.2,19.8,0.8,0.4,0.4,0.2,2.4,2.0,3.4,0.0,3.0,2.0,2.0,0.0,1.0,0.8,2.2,0.0,1.6,1.4,3.0,0.0,1,0.0,0,8,10
270,2016-05-01,Wasps,3,Exeter,24,Sandy Park,away,Matthew Carley,27,L,Sun,May,2015-16,38.2,19.4,25.8,18.6,0.8,0.2,0.6,0.2,5.2,4.0,1.4,0.0,2.6,1.4,1.2,0.0,3.0,1.8,2.4,0.0,2.4,1.8,1.0,0.0,0,1.0,0,6,5
725,2016-05-07,Bath,38,Leicester,27,The Recreation Ground,home,Craig Maxwell-Keys,65,W,Sat,May,2015-16,18.0,22.4,27.4,22.2,0.4,1.0,0.6,0.4,2.2,1.4,1.4,0.0,2.8,1.8,1.6,0.0,3.2,2.4,2.0,0.2,2.2,2.0,2.4,0.0,1,0.0,1,2,3
1117,2016-05-07,Gloucester,20,Northampton,28,Kingsholm,home,JP Doyle,48,L,Sat,May,2015-16,17.6,19.0,17.2,23.0,0.6,0.6,0.4,0.4,1.2,1.0,3.2,0.0,2.2,1.0,2.0,0.0,2.0,1.2,1.6,0.0,2.2,1.8,2.8,0.0,0,1.0,1,9,1
576,2016-05-07,Exeter,62,Harlequins,24,Twickenham Stoop,away,Wayne Barnes,86,W,Sat,May,2015-16,24.2,15.8,25.6,24.4,0.4,0.2,0.8,0.4,2.8,1.8,2.2,0.0,2.0,1.4,1.0,0.0,2.4,2.0,3.2,0.0,3.0,2.0,1.8,0.0,1,1.0,1,5,8
992,2016-05-07,Sale,21,Newcastle,15,Kingston Park,away,Matthew Carley,36,W,Sat,May,2015-16,24.6,19.2,18.2,26.0,0.8,0.4,0.2,0.6,3.0,2.4,1.6,0.0,1.8,1.2,2.6,0.0,1.8,1.6,2.0,0.0,3.2,2.0,2.0,0.0,1,0.0,0,7,11
40,2016-05-07,Leicester,27,Bath,38,The Recreation Ground,away,Craig Maxwell-Keys,65,L,Sat,May,2015-16,27.4,22.2,18.0,22.4,0.6,0.4,0.4,1.0,3.2,2.4,2.0,0.2,2.2,2.0,2.4,0.0,2.2,1.4,1.4,0.0,2.8,1.8,1.6,0.0,0,1.0,0,3,2
1411,2016-05-07,Worcester,19,Saracens,43,Sixways,home,Luke Pearce,62,L,Sat,May,2015-16,19.4,31.2,24.8,15.0,0.2,1.0,0.4,0.0,2.4,1.0,1.8,0.0,4.0,3.2,1.6,0.0,3.2,2.0,1.6,0.0,1.4,1.0,1.8,0.2,0,0.0,1,13,4
271,2016-05-07,Harlequins,24,Exeter,62,Twickenham Stoop,home,Wayne Barnes,86,L,Sat,May,2015-16,25.6,24.4,24.2,15.8,0.8,0.4,0.4,0.2,2.4,2.0,3.2,0.0,3.0,2.0,1.8,0.0,2.8,1.8,2.2,0.0,2.0,1.4,1.0,0.0,0,1.0,1,8,5
1544,2016-05-07,London Irish,12,Wasps,38,Ricoh Arena,away,Thomas Foley,50,L,Sat,May,2015-16,15.0,21.0,31.6,19.4,0.6,0.4,0.6,0.2,1.4,1.0,2.0,0.0,2.0,1.6,2.6,0.0,4.2,3.2,1.4,0.0,2.6,1.4,1.2,0.0,0,0.0,0,10,6
429,2016-05-07,Northampton,28,Gloucester,20,Kingsholm,away,JP Doyle,48,W,Sat,May,2015-16,17.2,23.0,17.6,19.0,0.4,0.4,0.6,0.6,2.0,1.2,1.6,0.0,2.2,1.8,2.8,0.0,1.2,1.0,3.2,0.0,2.2,1.0,2.0,0.0,1,1.0,1,1,9
1675,2016-05-07,Saracens,43,Worcester,19,Sixways,away,Luke Pearce,62,W,Sat,May,2015-16,24.8,15.0,19.4,31.2,0.4,0.0,0.2,1.0,3.2,2.0,1.6,0.0,1.4,1.0,1.8,0.2,2.4,1.0,1.8,0.0,4.0,3.2,1.6,0.0,1,1.0,0,4,13
874,2016-05-07,Wasps,38,London Irish,12,Ricoh Arena,home,Thomas Foley,50,W,Sat,May,2015-16,31.6,19.4,15.0,21.0,0.6,0.2,0.6,0.4,4.2,3.2,1.4,0.0,2.6,1.4,1.2,0.0,1.4,1.0,2.0,0.0,2.0,1.6,2.6,0.0,1,0.0,0,6,10
1261,2016-05-07,Newcastle,15,Sale,21,Kingston Park,home,Matthew Carley,36,L,Sat,May,2015-16,18.2,26.0,24.6,19.2,0.2,0.6,0.8,0.4,1.8,1.6,2.0,0.0,3.2,2.0,2.0,0.0,3.0,2.4,1.6,0.0,1.8,1.2,2.6,0.0,0,0.0,0,11,7
1412,2016-05-21,Leicester,17,Saracens,44,Allianz Park,away,JP Doyle,61,L,Sat,May,2015-16,28.6,27.2,30.8,14.6,0.8,0.6,0.6,0.0,3.6,2.6,1.8,0.0,3.0,2.8,2.2,0.0,4.2,2.8,1.4,0.0,1.6,1.2,1.4,0.0,0,0.0,1,3,4
272,2016-05-21,Wasps,23,Exeter,34,Sandy Park,away,Greg Garner,57,L,Sat,May,2015-16,31.4,19.4,32.6,18.2,0.6,0.2,0.6,0.2,4.4,2.6,1.4,0.0,2.6,1.4,1.2,0.0,4.6,3.0,1.2,0.0,2.2,1.8,1.2,0.0,0,1.0,1,6,5
726,2016-05-21,Saracens,44,Leicester,17,Allianz Park,home,JP Doyle,61,W,Sat,May,2015-16,30.8,14.6,28.6,27.2,0.6,0.0,0.8,0.6,4.2,2.8,1.4,0.0,1.6,1.2,1.4,0.0,3.6,2.6,1.8,0.0,3.0,2.8,2.2,0.0,1,1.0,0,4,3
1545,2016-05-21,Exeter,34,Wasps,23,Sandy Park,home,Greg Garner,57,W,Sat,May,2015-16,32.6,18.2,31.4,19.4,0.6,0.2,0.6,0.2,4.6,3.0,1.2,0.0,2.2,1.8,1.2,0.0,4.4,2.6,1.4,0.0,2.6,1.4,1.2,0.0,1,1.0,1,5,6
1413,2016-05-28,Exeter,20,Saracens,28,Twickenham Stadium,away,Wayne Barnes,48,L,Sat,May,2015-16,35.8,15.6,32.4,14.4,0.6,0.0,0.4,0.0,5.0,3.6,1.2,0.0,1.6,1.4,1.6,0.0,4.2,3.0,1.8,0.0,1.6,1.4,1.2,0.0,0,1.0,1,5,4
