,date,team1Name,team1Points,team2Name,team2Points,venue,teamType,referee,totalPoints,result,day,month,season,avgLast5ScoresTeam1,avgLast5ScoresAgainstTeam1,avgLast5ScoresTeam2,avgLast5ScoresAgainstTeam2,avgLast5BpsTeam1,avgLast5BpsAgainstTeam1,avgLast5BpsTeam2,avgLast5BpsAgainstTeam2,avgLast5TriesTeam1,avgLast5ConversionsTeam1,avgLast5PenaltiesTeam1,avgLast5DropGoalsTeam1,avgLast5TriesAgainstTeam1,avgLast5ConversionsAgainstTeam1,avgLast5PenaltiesAgainstTeam1,avgLast5DropGoalsAgainstTeam1,avgLast5TriesTeam2,avgLast5ConversionsTeam2,avgLast5PenaltiesTeam2,avgLast5DropGoalsTeam2,avgLast5TriesAgainstTeam2,avgLast5ConversionsAgainstTeam2,avgLast5PenaltiesAgainstTeam2,avgLast5DropGoalsAgainstTeam2,targetCode,wonLastGameTeam1,wonLastGameTeam2,team1LastSeasonStanding,team2LastSeasonStanding
809,2016-09-24,Harlequins,17,Saracens,10,Twickenham Stoop,home,Craig Maxwell-Keys,27,W,Sat,Sep,2016-17,22.4,32.2,33.6,13.0,0.2,0.8,0.4,0.0,2.6,2.0,1.8,0.0,4.4,3.0,1.4,0.0,3.8,2.8,3.0,0.0,1.0,1.0,2.0,0.0,1,0.0,1,7,1
397,2016-09-25,Bath,14,Leicester,34,Welford Road,away,Matthew Carley,48,L,Sun,Sep,2016-17,33.0,16.6,23.6,32.0,0.8,0.4,0.4,1.0,3.8,3.4,1.8,0.6,2.4,1.4,0.6,0.0,2.8,1.8,2.0,0.0,3.8,3.8,1.8,0.0,0,1.0,1,9,4
44,2016-09-25,Leicester,34,Bath,14,Welford Road,home,Matthew Carley,48,W,Sun,Sep,2016-17,23.6,32.0,33.0,16.6,0.4,1.0,0.8,0.4,2.8,1.8,2.0,0.0,3.8,3.8,1.8,0.0,3.8,3.4,1.8,0.6,2.4,1.4,0.6,0.0,1,1.0,1,4,9
642,2016-09-30,Exeter,19,Northampton,20,Franklin's Gardens,away,Matthew Carley,39,L,Fri,Sep,2016-17,26.0,25.8,20.2,19.0,0.6,0.2,0.6,0.0,3.0,2.8,1.8,0.0,3.4,2.0,1.6,0.0,2.2,1.6,2.0,0.0,1.4,1.2,2.8,0.4,0,1.0,0,2,5
146,2016-09-30,Northampton,20,Exeter,19,Franklin's Gardens,home,Matthew Carley,39,W,Fri,Sep,2016-17,20.2,19.0,26.0,25.8,0.6,0.0,0.6,0.2,2.2,1.6,2.0,0.0,1.4,1.2,2.8,0.4,3.0,2.8,1.8,0.0,3.4,2.0,1.6,0.0,1,0.0,1,5,2
398,2016-10-01,Sale,34,Leicester,30,AJ Bell Stadium,home,Craig Maxwell-Keys,64,W,Sat,Oct,2016-17,20.8,20.8,25.0,27.2,0.4,0.4,0.2,0.8,2.2,1.6,2.2,0.0,2.4,1.4,2.0,0.0,2.6,1.8,2.8,0.0,3.2,3.2,1.6,0.0,1,0.0,1,6,4
724,2016-10-01,Leicester,30,Sale,34,AJ Bell Stadium,away,Craig Maxwell-Keys,64,L,Sat,Oct,2016-17,25.0,27.2,20.8,20.8,0.2,0.8,0.4,0.4,2.6,1.8,2.8,0.0,3.2,3.2,1.6,0.0,2.2,1.6,2.2,0.0,2.4,1.4,2.0,0.0,0,1.0,1,4,6
45,2016-10-01,Gloucester,6,Bath,15,Kingsholm,home,JP Doyle,21,L,Sat,Oct,2016-17,22.6,24.0,33.0,20.4,0.6,0.2,0.6,0.4,2.2,2.2,2.4,0.0,3.0,1.8,1.8,0.0,3.8,3.4,1.8,0.6,2.6,1.6,1.4,0.0,0,0.0,0,8,9
231,2016-10-01,Bath,15,Gloucester,6,Kingsholm,away,JP Doyle,21,W,Sat,Oct,2016-17,33.0,20.4,22.6,24.0,0.6,0.4,0.6,0.2,3.8,3.4,1.8,0.6,2.6,1.6,1.4,0.0,2.2,2.2,2.4,0.0,3.0,1.8,1.8,0.0,1,0.0,0,9,8
895,2016-10-02,Harlequins,18,Wasps,47,Ricoh Arena,away,Greg Garner,65,L,Sun,Oct,2016-17,19.4,29.2,34.4,22.6,0.0,0.8,0.4,0.4,2.2,1.8,1.6,0.0,4.0,2.8,1.2,0.0,4.2,3.4,2.2,0.0,2.6,1.8,2.0,0.0,0,1.0,1,7,3
313,2016-10-02,Wasps,47,Harlequins,18,Ricoh Arena,home,Greg Garner,65,W,Sun,Oct,2016-17,34.4,22.6,19.4,29.2,0.4,0.4,0.0,0.8,4.2,3.4,2.2,0.0,2.6,1.8,2.0,0.0,2.2,1.8,1.6,0.0,4.0,2.8,1.2,0.0,1,1.0,1,3,7
958,2016-10-02,Newcastle,9,Worcester,11,Sixways,away,Tom Foley,20,L,Sun,Oct,2016-17,14.0,24.6,20.2,34.4,0.4,0.6,0.2,0.8,1.6,0.6,1.6,0.0,2.8,2.0,2.0,0.2,2.8,1.6,1.0,0.0,4.0,3.6,2.4,0.0,0,1.0,1,11,10
559,2016-10-02,Worcester,11,Newcastle,9,Sixways,home,Tom Foley,20,W,Sun,Oct,2016-17,20.2,34.4,14.0,24.6,0.2,0.8,0.4,0.6,2.8,1.6,1.0,0.0,4.0,3.6,2.4,0.0,1.6,0.6,1.6,0.0,2.8,2.0,2.0,0.2,1,0.0,1,10,11
46,2016-10-07,Sale,3,Bath,30,Recreation Ground,away,Tom Foley,33,L,Fri,Oct,2016-17,23.4,23.8,28.4,16.2,0.6,0.4,0.4,0.2,2.6,2.2,2.0,0.0,2.4,2.0,2.6,0.0,3.2,2.6,1.6,0.8,1.8,1.2,1.6,0.0,0,1.0,1,6,9
725,2016-10-07,Bath,30,Sale,3,Recreation Ground,home,Tom Foley,33,W,Fri,Oct,2016-17,28.4,16.2,23.4,23.8,0.4,0.2,0.6,0.4,3.2,2.6,1.6,0.8,1.8,1.2,1.6,0.0,2.6,2.2,2.0,0.0,2.4,2.0,2.6,0.0,1,1.0,1,9,6
232,2016-10-08,Exeter,27,Gloucester,27,Sandy Park,home,Greg Garner,54,D,Sat,Oct,2016-17,25.8,24.2,19.8,21.4,0.8,0.2,0.6,0.2,2.8,2.6,2.2,0.0,3.2,2.0,1.4,0.0,1.8,1.8,2.4,0.0,2.8,1.6,1.2,0.2,0,0.0,0,2,8
643,2016-10-08,Harlequins,20,Northampton,9,Twickenham Stoop,home,Ian Tempest,29,W,Sat,Oct,2016-17,18.2,26.2,18.6,18.8,0.0,0.8,0.6,0.2,2.0,1.4,1.8,0.0,3.4,2.8,1.2,0.0,2.0,1.6,1.8,0.0,1.2,1.0,3.2,0.4,1,0.0,1,7,5
560,2016-10-08,Bristol,14,Newcastle,19,Kingston Park,away,Wayne Barnes,33,L,Sat,Oct,2016-17,13.6,40.6,12.8,22.6,0.2,0.8,0.4,0.6,2.0,1.2,0.4,0.0,5.2,4.0,2.2,0.0,1.0,0.6,2.2,0.0,2.6,1.8,1.8,0.2,0,0.0,0,13,11
959,2016-10-08,Leicester,34,Worcester,13,Welford Road,home,Tim Wigglesworth,47,W,Sat,Oct,2016-17,27.6,25.2,18.6,27.6,0.4,1.0,0.2,0.8,2.8,2.0,3.2,0.0,3.0,3.0,1.4,0.0,2.4,1.2,1.4,0.0,2.8,2.6,2.8,0.0,1,0.0,1,4,10
85,2016-10-08,Newcastle,19,Bristol,14,Kingston Park,home,Wayne Barnes,33,W,Sat,Oct,2016-17,12.8,22.6,13.6,40.6,0.4,0.6,0.2,0.8,1.0,0.6,2.2,0.0,2.6,1.8,1.8,0.2,2.0,1.2,0.4,0.0,5.2,4.0,2.2,0.0,1,0.0,0,11,13
399,2016-10-08,Worcester,13,Leicester,34,Welford Road,away,Tim Wigglesworth,47,L,Sat,Oct,2016-17,18.6,27.6,27.6,25.2,0.2,0.8,0.4,1.0,2.4,1.2,1.4,0.0,2.8,2.6,2.8,0.0,2.8,2.0,3.2,0.0,3.0,3.0,1.4,0.0,0,1.0,0,10,4
314,2016-10-08,Northampton,9,Harlequins,20,Twickenham Stoop,away,Ian Tempest,29,L,Sat,Oct,2016-17,18.6,18.8,18.2,26.2,0.6,0.2,0.0,0.8,2.0,1.6,1.8,0.0,1.2,1.0,3.2,0.4,2.0,1.4,1.8,0.0,3.4,2.8,1.2,0.0,0,1.0,0,5,7
147,2016-10-08,Gloucester,27,Exeter,27,Sandy Park,away,Greg Garner,54,D,Sat,Oct,2016-17,19.8,21.4,25.8,24.2,0.6,0.2,0.8,0.2,1.8,1.8,2.4,0.0,2.8,1.6,1.2,0.2,2.8,2.6,2.2,0.0,3.2,2.0,1.4,0.0,0,0.0,0,8,2
896,2016-10-09,Saracens,30,Wasps,14,Allianz Park,home,Matthew Carley,44,W,Sun,Oct,2016-17,29.0,9.0,39.2,19.4,0.8,0.0,0.6,0.4,3.4,2.4,2.4,0.0,0.6,0.6,1.6,0.0,5.2,4.2,1.6,0.0,2.2,1.2,2.0,0.0,1,1.0,1,1,3
810,2016-10-09,Wasps,14,Saracens,30,Allianz Park,away,Matthew Carley,44,L,Sun,Oct,2016-17,39.2,19.4,29.0,9.0,0.6,0.4,0.8,0.0,5.2,4.2,1.6,0.0,2.2,1.2,2.0,0.0,3.4,2.4,2.4,0.0,0.6,0.6,1.6,0.0,0,1.0,1,3,1
644,2016-10-28,Gloucester,20,Northampton,23,Franklin's Gardens,away,Tom Foley,43,L,Fri,Oct,2016-17,19.0,19.2,17.6,19.2,0.2,0.2,0.4,0.2,1.6,1.6,2.6,0.0,2.6,1.0,1.2,0.2,1.6,1.2,2.4,0.0,1.4,1.0,3.4,0.0,0,0.0,0,8,5
233,2016-10-28,Northampton,23,Gloucester,20,Franklin's Gardens,home,Tom Foley,43,W,Fri,Oct,2016-17,17.6,19.2,19.0,19.2,0.4,0.2,0.2,0.2,1.6,1.2,2.4,0.0,1.4,1.0,3.4,0.0,1.6,1.6,2.6,0.0,2.6,1.0,1.2,0.2,1,0.0,1,5,8
811,2016-10-29,Leicester,10,Saracens,24,Allianz Park,away,Wayne Barnes,34,L,Sat,Oct,2016-17,26.8,21.6,28.0,11.2,0.4,0.6,0.8,0.0,2.6,1.8,3.4,0.0,2.4,2.4,1.6,0.0,3.4,2.2,2.2,0.0,0.8,0.6,2.0,0.0,0,1.0,1,4,1
400,2016-10-29,Saracens,24,Leicester,10,Allianz Park,home,Wayne Barnes,34,W,Sat,Oct,2016-17,28.0,11.2,26.8,21.6,0.8,0.0,0.4,0.6,3.4,2.2,2.2,0.0,0.8,0.6,2.0,0.0,2.6,1.8,3.4,0.0,2.4,2.4,1.6,0.0,1,1.0,1,1,4
960,2016-10-29,Harlequins,36,Worcester,14,Twickenham Stoop,home,Luke Pearce,50,W,Sat,Oct,2016-17,18.0,24.2,20.6,27.4,0.0,0.6,0.2,0.8,1.8,1.2,2.2,0.0,2.8,2.4,1.8,0.0,2.6,1.4,1.6,0.0,2.8,2.8,2.6,0.0,1,1.0,0,7,10
315,2016-10-29,Worcester,14,Harlequins,36,Twickenham Stoop,away,Luke Pearce,50,L,Sat,Oct,2016-17,20.6,27.4,18.0,24.2,0.2,0.8,0.0,0.6,2.6,1.4,1.6,0.0,2.8,2.8,2.6,0.0,1.8,1.2,2.2,0.0,2.8,2.4,1.8,0.0,0,0.0,1,10,7
897,2016-10-30,Newcastle,6,Wasps,31,Ricoh Arena,away,Craig Maxwell-Keys,37,L,Sun,Oct,2016-17,12.8,22.0,37.0,21.4,0.4,0.6,0.6,0.4,1.4,0.8,1.4,0.0,2.6,1.8,1.6,0.2,4.8,3.8,1.8,0.0,2.6,1.2,2.0,0.0,0,1.0,0,11,3
561,2016-10-30,Wasps,31,Newcastle,6,Ricoh Arena,home,Craig Maxwell-Keys,37,W,Sun,Oct,2016-17,37.0,21.4,12.8,22.0,0.6,0.4,0.4,0.6,4.8,3.8,1.8,0.0,2.6,1.2,2.0,0.0,1.4,0.8,1.4,0.0,2.6,1.8,1.6,0.2,1,0.0,1,3,11
148,2016-10-30,Bath,13,Exeter,10,Sandy Park,away,Ian Tempest,23,W,Sun,Oct,2016-17,30.8,14.0,27.2,24.6,0.4,0.0,0.8,0.2,3.8,3.2,1.4,0.4,1.4,0.8,1.8,0.0,3.2,2.6,2.0,0.0,3.2,2.2,1.4,0.0,1,1.0,1,9,2
726,2016-10-30,Bristol,13,Sale,31,Ashton Gate,home,JP Doyle,44,L,Sun,Oct,2016-17,12.6,40.2,20.6,26.0,0.2,0.8,0.4,0.4,1.8,1.2,0.4,0.0,5.4,4.2,1.6,0.0,2.2,1.8,2.0,0.0,2.8,2.4,2.4,0.0,0,0.0,0,13,6
86,2016-10-30,Sale,31,Bristol,13,Ashton Gate,away,JP Doyle,44,W,Sun,Oct,2016-17,20.6,26.0,12.6,40.2,0.4,0.4,0.2,0.8,2.2,1.8,2.0,0.0,2.8,2.4,2.4,0.0,1.8,1.2,0.4,0.0,5.4,4.2,1.6,0.0,1,0.0,0,6,13
47,2016-10-30,Exeter,10,Bath,13,Sandy Park,home,Ian Tempest,23,L,Sun,Oct,2016-17,27.2,24.6,30.8,14.0,0.8,0.2,0.4,0.0,3.2,2.6,2.0,0.0,3.2,2.2,1.4,0.0,3.8,3.2,1.4,0.4,1.4,0.8,1.8,0.0,0,0.0,1,2,9
149,2016-11-18,Newcastle,19,Exeter,32,Kingston Park,home,Tim Wigglesworth,51,L,Fri,Nov,2016-17,13.0,16.6,26.6,20.4,0.4,0.6,1.0,0.0,1.2,0.8,1.8,0.0,1.8,1.4,1.6,0.0,3.2,2.6,1.8,0.0,2.4,1.8,1.6,0.0,0,0.0,0,11,2
87,2016-11-18,Bath,16,Bristol,9,Recreation Ground,home,Ian Tempest,25,W,Fri,Nov,2016-17,21.8,15.0,13.2,40.0,0.2,0.2,0.2,0.8,2.4,2.2,1.6,0.2,1.4,1.0,2.0,0.0,1.8,1.2,0.6,0.0,5.6,4.2,1.2,0.0,1,1.0,0,9,13
645,2016-11-18,Worcester,17,Northampton,18,Sixways,home,Greg MacDonald,35,L,Fri,Nov,2016-17,18.8,30.0,15.8,21.2,0.2,1.0,0.2,0.4,2.4,1.6,1.2,0.0,3.4,3.0,2.2,0.0,1.2,1.0,2.6,0.0,1.6,1.2,3.6,0.0,0,0.0,1,10,5
562,2016-11-18,Exeter,32,Newcastle,19,Kingston Park,away,Tim Wigglesworth,51,W,Fri,Nov,2016-17,26.6,20.4,13.0,16.6,1.0,0.0,0.4,0.6,3.2,2.6,1.8,0.0,2.4,1.8,1.6,0.0,1.2,0.8,1.8,0.0,1.8,1.4,1.6,0.0,1,0.0,0,2,11
48,2016-11-18,Bristol,9,Bath,16,Recreation Ground,away,Ian Tempest,25,L,Fri,Nov,2016-17,13.2,40.0,21.8,15.0,0.2,0.8,0.2,0.2,1.8,1.2,0.6,0.0,5.6,4.2,1.2,0.0,2.4,2.2,1.6,0.2,1.4,1.0,2.0,0.0,0,0.0,1,13,9
961,2016-11-18,Northampton,18,Worcester,17,Sixways,away,Greg MacDonald,35,W,Fri,Nov,2016-17,15.8,21.2,18.8,30.0,0.2,0.4,0.2,1.0,1.2,1.0,2.6,0.0,1.6,1.2,3.6,0.0,2.4,1.6,1.2,0.0,3.4,3.0,2.2,0.0,1,1.0,0,5,10
898,2016-11-19,Gloucester,36,Wasps,18,Kingsholm,home,Dean Richards,54,W,Sat,Nov,2016-17,18.4,19.2,36.4,18.2,0.4,0.2,0.6,0.4,1.6,1.6,2.4,0.0,2.4,1.2,1.4,0.2,4.8,3.8,1.6,0.0,2.2,1.2,1.6,0.0,1,0.0,1,8,3
234,2016-11-19,Wasps,18,Gloucester,36,Kingsholm,away,Dean Richards,54,L,Sat,Nov,2016-17,36.4,18.2,18.4,19.2,0.6,0.4,0.4,0.2,4.8,3.8,1.6,0.0,2.2,1.2,1.6,0.0,1.6,1.6,2.4,0.0,2.4,1.2,1.4,0.2,0,1.0,0,3,8
401,2016-11-20,Harlequins,6,Leicester,25,Welford Road,away,Craig Maxwell-Keys,31,L,Sun,Nov,2016-17,23.2,23.2,24.4,19.6,0.2,0.6,0.4,0.4,2.6,1.6,2.2,0.0,3.0,2.6,1.0,0.0,2.4,2.0,2.8,0.0,2.2,2.2,1.4,0.0,0,1.0,0,7,4
727,2016-11-20,Saracens,28,Sale,13,AJ Bell Stadium,away,Andrew Jackson,41,W,Sun,Nov,2016-17,26.0,10.6,23.0,26.6,0.6,0.0,0.6,0.4,3.0,2.2,2.2,0.0,0.8,0.6,1.8,0.0,3.0,2.2,1.2,0.0,2.8,2.4,2.6,0.0,1,1.0,1,1,6
316,2016-11-20,Leicester,25,Harlequins,6,Welford Road,home,Craig Maxwell-Keys,31,W,Sun,Nov,2016-17,24.4,19.6,23.2,23.2,0.4,0.4,0.2,0.6,2.4,2.0,2.8,0.0,2.2,2.2,1.4,0.0,2.6,1.6,2.2,0.0,3.0,2.6,1.0,0.0,1,0.0,1,4,7
812,2016-11-20,Sale,13,Saracens,28,AJ Bell Stadium,home,Andrew Jackson,41,L,Sun,Nov,2016-17,23.0,26.6,26.0,10.6,0.6,0.4,0.6,0.0,3.0,2.2,1.2,0.0,2.8,2.4,2.6,0.0,3.0,2.2,2.2,0.0,0.8,0.6,1.8,0.0,0,1.0,1,6,1
563,2016-11-25,Northampton,16,Newcastle,22,Franklin's Gardens,home,Andrew Jackson,38,L,Fri,Nov,2016-17,17.0,19.2,14.2,20.2,0.2,0.6,0.2,0.8,1.2,1.0,3.0,0.0,1.6,1.4,2.8,0.0,1.4,0.6,2.0,0.0,2.4,2.0,1.4,0.0,0,1.0,0,5,11
646,2016-11-25,Newcastle,22,Northampton,16,Franklin's Gardens,away,Andrew Jackson,38,W,Fri,Nov,2016-17,14.2,20.2,17.0,19.2,0.2,0.8,0.2,0.6,1.4,0.6,2.0,0.0,2.4,2.0,1.4,0.0,1.2,1.0,3.0,0.0,1.6,1.4,2.8,0.0,1,0.0,1,11,5
88,2016-11-25,Leicester,21,Bristol,16,Ashton Gate,away,Tim Wigglesworth,37,W,Fri,Nov,2016-17,26.6,18.2,10.6,29.2,0.4,0.2,0.4,0.6,2.4,2.2,3.2,0.2,2.0,2.0,1.4,0.0,1.2,0.8,1.0,0.0,3.8,3.0,1.4,0.0,1,1.0,0,4,13
402,2016-11-25,Bristol,16,Leicester,21,Ashton Gate,home,Tim Wigglesworth,37,L,Fri,Nov,2016-17,10.6,29.2,26.6,18.2,0.4,0.6,0.4,0.2,1.2,0.8,1.0,0.0,3.8,3.0,1.4,0.0,2.4,2.2,3.2,0.2,2.0,2.0,1.4,0.0,0,0.0,1,13,4
962,2016-11-26,Exeter,57,Worcester,22,Sandy Park,home,Matthew O’Grady,79,W,Sat,Nov,2016-17,25.8,19.2,17.8,26.2,1.0,0.0,0.4,0.8,3.0,2.4,2.0,0.0,2.2,1.4,1.8,0.0,2.2,1.6,1.2,0.0,2.6,2.2,2.8,0.0,1,1.0,0,2,10
150,2016-11-26,Worcester,22,Exeter,57,Sandy Park,away,Matthew O’Grady,79,L,Sat,Nov,2016-17,17.8,26.2,25.8,19.2,0.4,0.8,1.0,0.0,2.2,1.6,1.2,0.0,2.6,2.2,2.8,0.0,3.0,2.4,2.0,0.0,2.2,1.4,1.8,0.0,0,0.0,1,10,2
317,2016-11-27,Bath,20,Harlequins,21,Twickenham Stoop,away,Dean Richards,41,L,Sun,Nov,2016-17,17.6,12.4,19.4,21.0,0.0,0.4,0.2,0.4,1.8,1.6,1.6,0.2,0.8,0.6,2.4,0.0,2.0,1.2,2.2,0.0,2.2,2.0,1.8,0.2,0,1.0,0,9,7
49,2016-11-27,Harlequins,21,Bath,20,Twickenham Stoop,home,Dean Richards,41,W,Sun,Nov,2016-17,19.4,21.0,17.6,12.4,0.2,0.4,0.0,0.4,2.0,1.2,2.2,0.0,2.2,2.0,1.8,0.2,1.8,1.6,1.6,0.2,0.8,0.6,2.4,0.0,1,0.0,1,7,9
899,2016-11-27,Sale,24,Wasps,34,Ricoh Arena,away,Tom Foley,58,L,Sun,Nov,2016-17,23.0,27.0,26.0,21.0,0.6,0.4,0.4,0.6,2.8,2.4,1.4,0.0,3.0,2.4,2.4,0.0,3.2,2.6,1.6,0.0,2.6,1.6,1.6,0.0,0,0.0,0,6,3
728,2016-11-27,Wasps,34,Sale,24,Ricoh Arena,home,Tom Foley,58,W,Sun,Nov,2016-17,26.0,21.0,23.0,27.0,0.4,0.6,0.6,0.4,3.2,2.6,1.6,0.0,2.6,1.6,1.6,0.0,2.8,2.4,1.4,0.0,3.0,2.4,2.4,0.0,1,0.0,0,3,6
813,2016-11-27,Gloucester,20,Saracens,24,Allianz Park,away,Greg MacDonald,44,L,Sun,Nov,2016-17,20.4,20.2,26.2,10.8,0.6,0.2,0.6,0.0,2.2,2.0,1.8,0.0,2.4,1.4,1.6,0.2,3.2,2.4,1.8,0.0,1.0,0.8,1.4,0.0,0,1.0,1,8,1
235,2016-11-27,Saracens,24,Gloucester,20,Allianz Park,home,Greg MacDonald,44,W,Sun,Nov,2016-17,26.2,10.8,20.4,20.2,0.6,0.0,0.6,0.2,3.2,2.4,1.8,0.0,1.0,0.8,1.4,0.0,2.2,2.0,1.8,0.0,2.4,1.4,1.6,0.2,1,1.0,1,1,8
729,2016-12-02,Exeter,21,Sale,3,AJ Bell Stadium,away,Wayne Barnes,24,W,Fri,Dec,2016-17,29.0,20.2,21.0,27.0,1.0,0.0,0.4,0.4,3.6,2.8,1.8,0.0,2.2,1.6,2.0,0.0,2.6,2.2,1.2,0.0,3.0,2.4,2.4,0.0,1,1.0,0,2,6
151,2016-12-02,Sale,3,Exeter,21,AJ Bell Stadium,home,Wayne Barnes,24,L,Fri,Dec,2016-17,21.0,27.0,29.0,20.2,0.4,0.4,1.0,0.0,2.6,2.2,1.2,0.0,3.0,2.4,2.4,0.0,3.6,2.8,1.8,0.0,2.2,1.6,2.0,0.0,0,0.0,1,6,2
647,2016-12-03,Leicester,19,Northampton,11,Welford Road,home,JP Doyle,30,W,Sat,Dec,2016-17,24.0,18.6,17.2,19.6,0.4,0.4,0.2,0.6,2.2,2.0,2.8,0.2,1.8,1.8,2.0,0.0,1.0,1.0,3.4,0.0,1.8,1.4,2.6,0.0,1,1.0,0,4,5
814,2016-12-03,Bath,14,Saracens,11,Recreation Ground,home,Greg Garner,25,W,Sat,Dec,2016-17,18.8,9.8,29.0,11.4,0.2,0.4,0.4,0.2,1.8,1.6,2.0,0.2,0.6,0.4,2.0,0.0,3.4,2.4,2.4,0.0,1.0,0.8,1.6,0.0,1,0.0,1,9,1
236,2016-12-03,Bristol,18,Gloucester,26,Kingsholm,away,Matthew Carley,44,L,Sat,Dec,2016-17,10.4,25.2,21.8,21.4,0.6,0.4,0.6,0.2,0.8,0.8,1.6,0.0,3.2,2.2,1.6,0.0,2.4,2.2,1.8,0.0,2.4,1.4,2.0,0.2,0,0.0,0,13,8
50,2016-12-03,Saracens,11,Bath,14,Recreation Ground,away,Greg Garner,25,L,Sat,Dec,2016-17,29.0,11.4,18.8,9.8,0.4,0.2,0.2,0.4,3.4,2.4,2.4,0.0,1.0,0.8,1.6,0.0,1.8,1.6,2.0,0.2,0.6,0.4,2.0,0.0,0,1.0,0,1,9
89,2016-12-03,Gloucester,26,Bristol,18,Kingsholm,home,Matthew Carley,44,W,Sat,Dec,2016-17,21.8,21.4,10.4,25.2,0.6,0.2,0.6,0.4,2.4,2.2,1.8,0.0,2.4,1.4,2.0,0.2,0.8,0.8,1.6,0.0,3.2,2.2,1.6,0.0,1,0.0,0,8,13
403,2016-12-03,Northampton,11,Leicester,19,Welford Road,away,JP Doyle,30,L,Sat,Dec,2016-17,17.2,19.6,24.0,18.6,0.2,0.6,0.4,0.4,1.0,1.0,3.4,0.0,1.8,1.4,2.6,0.0,2.2,2.0,2.8,0.2,1.8,1.8,2.0,0.0,0,0.0,1,5,4
318,2016-12-04,Newcastle,38,Harlequins,32,Kingston Park,home,Ian Tempest,70,W,Sun,Dec,2016-17,15.0,20.8,20.2,23.0,0.2,0.8,0.2,0.4,1.6,0.8,1.8,0.0,2.4,2.0,1.6,0.0,2.0,1.0,2.6,0.0,2.4,2.2,2.0,0.2,1,1.0,1,11,7
900,2016-12-04,Worcester,12,Wasps,26,Sixways,home,Craig Maxwell-Keys,38,L,Sun,Dec,2016-17,15.4,30.8,28.8,22.8,0.2,0.8,0.6,0.4,1.8,1.4,1.2,0.0,3.4,2.8,2.6,0.0,3.8,2.8,1.4,0.0,2.8,2.0,1.6,0.0,0,0.0,1,10,3
963,2016-12-04,Wasps,26,Worcester,12,Sixways,away,Craig Maxwell-Keys,38,W,Sun,Dec,2016-17,28.8,22.8,15.4,30.8,0.6,0.4,0.2,0.8,3.8,2.8,1.4,0.0,2.8,2.0,1.6,0.0,1.8,1.4,1.2,0.0,3.4,2.8,2.6,0.0,1,1.0,0,3,10
564,2016-12-04,Harlequins,32,Newcastle,38,Kingston Park,away,Ian Tempest,70,L,Sun,Dec,2016-17,20.2,23.0,15.0,20.8,0.2,0.4,0.2,0.8,2.0,1.0,2.6,0.0,2.4,2.2,2.0,0.2,1.6,0.8,1.8,0.0,2.4,2.0,1.6,0.0,0,1.0,1,7,11
730,2016-12-23,Northampton,24,Sale,5,Franklin's Gardens,home,Greg Garner,29,W,Fri,Dec,2016-17,15.4,19.6,14.8,25.2,0.2,0.4,0.2,0.2,0.8,0.6,3.4,0.0,1.8,1.4,2.6,0.0,1.8,1.4,1.0,0.0,3.0,2.4,1.8,0.0,1,0.0,0,5,6
648,2016-12-23,Sale,5,Northampton,24,Franklin's Gardens,away,Greg Garner,29,L,Fri,Dec,2016-17,14.8,25.2,15.4,19.6,0.2,0.2,0.2,0.4,1.8,1.4,1.0,0.0,3.0,2.4,1.8,0.0,0.8,0.6,3.4,0.0,1.8,1.4,2.6,0.0,0,0.0,0,6,5
51,2016-12-24,Wasps,40,Bath,26,Ricoh Arena,home,Luke Pearce,66,W,Sat,Dec,2016-17,24.6,21.6,18.6,10.8,0.4,0.4,0.2,0.6,2.8,2.0,2.2,0.0,2.4,1.8,2.0,0.0,1.6,1.4,2.6,0.0,0.8,0.4,1.8,0.2,1,1.0,1,3,9
815,2016-12-24,Newcastle,6,Saracens,21,Allianz Park,away,Matthew Carley,27,L,Sat,Dec,2016-17,20.8,25.0,23.4,14.2,0.2,1.2,0.4,0.2,2.8,1.6,1.2,0.0,3.0,2.6,1.6,0.0,2.6,1.6,2.2,0.2,1.2,0.8,2.2,0.0,0,1.0,0,11,1
404,2016-12-24,Exeter,31,Leicester,10,Sandy Park,home,Tom Foley,41,W,Sat,Dec,2016-17,29.4,16.8,21.8,14.0,0.8,0.0,0.2,0.2,4.0,3.2,1.0,0.0,1.8,1.2,1.8,0.0,1.8,1.6,3.0,0.2,1.2,1.0,2.0,0.0,1,1.0,1,2,4
152,2016-12-24,Leicester,10,Exeter,31,Sandy Park,away,Tom Foley,41,L,Sat,Dec,2016-17,21.8,14.0,29.4,16.8,0.2,0.2,0.8,0.0,1.8,1.6,3.0,0.2,1.2,1.0,2.0,0.0,4.0,3.2,1.0,0.0,1.8,1.2,1.8,0.0,0,1.0,1,4,2
565,2016-12-24,Saracens,21,Newcastle,6,Allianz Park,home,Matthew Carley,27,W,Sat,Dec,2016-17,23.4,14.2,20.8,25.0,0.4,0.2,0.2,1.2,2.6,1.6,2.2,0.2,1.2,0.8,2.2,0.0,2.8,1.6,1.2,0.0,3.0,2.6,1.6,0.0,1,0.0,1,1,11
901,2016-12-24,Bath,26,Wasps,40,Ricoh Arena,away,Luke Pearce,66,L,Sat,Dec,2016-17,18.6,10.8,24.6,21.6,0.2,0.6,0.4,0.4,1.6,1.4,2.6,0.0,0.8,0.4,1.8,0.2,2.8,2.0,2.2,0.0,2.4,1.8,2.0,0.0,0,1.0,1,9,3
