,date,team1Name,team2Name,venue,teamType,referee,result,day,month,season,avgLast5ScoresTeam1,avgLast5ScoresAgainstTeam1,avgLast5ScoresTeam2,avgLast5ScoresAgainstTeam2,avgLast5BpsTeam1,avgLast5BpsAgainstTeam1,avgLast5BpsTeam2,avgLast5BpsAgainstTeam2,avgLast5TriesTeam1,avgLast5ConversionsTeam1,avgLast5PenaltiesTeam1,avgLast5DropGoalsTeam1,avgLast5TriesAgainstTeam1,avgLast5ConversionsAgainstTeam1,avgLast5PenaltiesAgainstTeam1,avgLast5DropGoalsAgainstTeam1,avgLast5TriesTeam2,avgLast5ConversionsTeam2,avgLast5PenaltiesTeam2,avgLast5DropGoalsTeam2,avgLast5TriesAgainstTeam2,avgLast5ConversionsAgainstTeam2,avgLast5PenaltiesAgainstTeam2,avgLast5DropGoalsAgainstTeam2,targetCode,wonLastGameTeam1,wonLastGameTeam2,team1LastSeasonStanding,team2LastSeasonStanding
1215,2017-02-11,Saracens,Worcester,Sixways,away,Tom Foley,L,Sat,Feb,2016-17,17.0,13.0,19.4,36.6,0.2,0.4,0.0,0.6,1.4,0.8,2.6,0.2,0.8,0.6,2.6,0.0,2.0,1.4,2.2,0.0,4.4,4.0,2.2,0.0,0,0.0,0,1,10
520,2017-02-11,Gloucester,Leicester,Welford Road,away,Ian Tempest,L,Sat,Feb,2016-17,27.4,20.4,15.6,19.2,1.0,0.0,0.4,0.4,3.2,3.0,1.8,0.0,2.2,1.4,2.2,0.0,1.2,0.6,2.8,0.0,2.0,1.6,2.0,0.0,0,1.0,0,8,4
1020,2017-02-11,Worcester,Saracens,Sixways,home,Tom Foley,W,Sat,Feb,2016-17,19.4,36.6,17.0,13.0,0.0,0.6,0.2,0.4,2.0,1.4,2.2,0.0,4.4,4.0,2.2,0.0,1.4,0.8,2.6,0.2,0.8,0.6,2.6,0.0,1,0.0,1,10,1
308,2017-02-11,Leicester,Gloucester,Welford Road,home,Ian Tempest,W,Sat,Feb,2016-17,15.6,19.2,27.4,20.4,0.4,0.4,1.0,0.0,1.2,0.6,2.8,0.0,2.0,1.6,2.0,0.0,3.2,3.0,1.8,0.0,2.2,1.4,2.2,0.0,1,0.0,1,4,8
1130,2017-02-12,Exeter,Wasps,Sandy Park,home,Greg Garner,D,Sun,Feb,2016-17,27.8,11.8,31.2,21.6,0.4,0.2,0.6,0.8,3.6,3.4,1.0,0.0,1.4,0.6,1.2,0.0,3.6,3.0,2.4,0.0,2.4,1.8,2.0,0.0,0,0.0,1,2,3
199,2017-02-12,Wasps,Exeter,Sandy Park,away,Greg Garner,D,Sun,Feb,2016-17,31.2,21.6,27.8,11.8,0.6,0.8,0.4,0.2,3.6,3.0,2.4,0.0,2.4,1.8,2.0,0.0,3.6,3.4,1.0,0.0,1.4,0.6,1.2,0.0,0,1.0,1,3,2
309,2017-02-17,Saracens,Gloucester,Kingsholm,away,Wayne Barnes,L,Fri,Feb,2016-17,15.8,13.8,25.2,22.4,0.4,0.2,0.8,0.2,1.4,0.8,2.2,0.2,0.4,0.2,3.8,0.0,2.8,2.6,2.0,0.0,2.6,2.0,1.8,0.0,0,0.0,0,1,8
1021,2017-02-17,Gloucester,Saracens,Kingsholm,home,Wayne Barnes,W,Fri,Feb,2016-17,25.2,22.4,15.8,13.8,0.8,0.2,0.4,0.2,2.8,2.6,2.0,0.0,2.6,2.0,1.8,0.0,1.4,0.8,2.2,0.2,0.4,0.2,3.8,0.0,1,0.0,0,8,1
116,2017-02-18,Leicester,Bristol,Welford Road,home,Tom Foley,W,Sat,Feb,2016-17,18.2,17.8,20.8,28.6,0.6,0.2,0.2,0.8,1.6,1.2,2.6,0.0,1.8,1.4,2.0,0.0,2.2,1.6,2.2,0.0,3.6,2.6,1.6,0.2,1,1.0,0,4,13
1216,2017-02-18,Exeter,Worcester,Sixways,away,JP Doyle,W,Sat,Feb,2016-17,23.4,14.4,19.8,28.8,0.4,0.4,0.0,0.6,3.0,3.0,0.8,0.0,1.8,1.2,1.0,0.0,1.4,1.0,3.6,0.0,3.2,2.8,2.4,0.0,1,0.0,1,2,10
414,2017-02-18,Bath,Harlequins,Recreation Ground,home,Craig Maxwell-Keys,W,Sat,Feb,2016-17,21.0,24.4,29.6,24.0,0.8,0.6,0.8,0.6,2.6,1.6,1.6,0.0,2.6,2.4,2.0,0.2,3.2,2.6,2.8,0.0,3.0,1.8,1.8,0.0,1,1.0,1,9,7
200,2017-02-18,Worcester,Exeter,Sixways,home,JP Doyle,L,Sat,Feb,2016-17,19.8,28.8,23.4,14.4,0.0,0.6,0.4,0.4,1.4,1.0,3.6,0.0,3.2,2.8,2.4,0.0,3.0,3.0,0.8,0.0,1.8,1.2,1.0,0.0,0,1.0,1,10,2
55,2017-02-18,Harlequins,Bath,Recreation Ground,away,Craig Maxwell-Keys,L,Sat,Feb,2016-17,29.6,24.0,21.0,24.4,0.8,0.6,0.8,0.6,3.2,2.6,2.8,0.0,3.0,1.8,1.8,0.0,2.6,1.6,1.6,0.0,2.6,2.4,2.0,0.2,0,1.0,1,7,9
521,2017-02-18,Bristol,Leicester,Welford Road,away,Tom Foley,L,Sat,Feb,2016-17,20.8,28.6,18.2,17.8,0.2,0.8,0.6,0.2,2.2,1.6,2.2,0.0,3.6,2.6,1.6,0.2,1.6,1.2,2.6,0.0,1.8,1.4,2.0,0.0,0,0.0,1,13,4
1131,2017-02-19,Sale,Wasps,AJ Bell Stadium,home,Matthew Carley,W,Sun,Feb,2016-17,16.6,24.4,31.4,23.8,0.4,0.4,0.6,1.0,2.0,0.6,1.8,0.0,3.0,2.6,1.4,0.0,3.6,3.4,2.2,0.0,2.8,2.2,1.8,0.0,1,1.0,1,6,3
914,2017-02-19,Wasps,Sale,AJ Bell Stadium,away,Matthew Carley,L,Sun,Feb,2016-17,31.4,23.8,16.6,24.4,0.6,1.0,0.4,0.4,3.6,3.4,2.2,0.0,2.8,2.2,1.8,0.0,2.0,0.6,1.8,0.0,3.0,2.6,1.4,0.0,0,0.0,1,3,6
704,2017-02-19,Northampton,Newcastle,Kingston Park,away,Greg Garner,L,Sun,Feb,2016-17,22.0,18.8,24.4,27.0,0.4,0.6,1.0,0.8,2.4,2.0,1.8,0.2,1.6,1.2,2.8,0.0,3.4,2.2,1.0,0.0,3.2,2.2,2.2,0.0,0,0.0,0,5,11
809,2017-02-19,Newcastle,Northampton,Kingston Park,home,Greg Garner,W,Sun,Feb,2016-17,24.4,27.0,22.0,18.8,1.0,0.8,0.4,0.6,3.4,2.2,1.0,0.0,3.2,2.2,2.2,0.0,2.4,2.0,1.8,0.2,1.6,1.2,2.8,0.0,1,0.0,0,11,5
522,2017-02-24,Harlequins,Leicester,Twickenham Stoop,home,Dean Richards,L,Fri,Feb,2016-17,25.6,20.8,24.4,19.0,0.4,0.4,0.8,0.2,2.8,2.2,2.4,0.0,2.0,1.2,2.8,0.0,3.0,2.0,1.8,0.0,2.0,1.8,1.8,0.0,0,0.0,1,7,4
415,2017-02-24,Leicester,Harlequins,Twickenham Stoop,away,Dean Richards,W,Fri,Feb,2016-17,24.4,19.0,25.6,20.8,0.8,0.2,0.4,0.4,3.0,2.0,1.8,0.0,2.0,1.8,1.8,0.0,2.8,2.2,2.4,0.0,2.0,1.2,2.8,0.0,1,1.0,0,4,7
810,2017-02-25,Worcester,Northampton,Franklin's Gardens,away,Craig Maxwell-Keys,L,Sat,Feb,2016-17,23.8,33.2,26.0,24.2,0.2,0.8,0.6,0.8,2.2,1.6,3.2,0.0,4.2,3.4,1.8,0.0,3.0,2.8,1.6,0.2,2.8,1.8,2.2,0.0,0,0.0,0,10,5
705,2017-02-25,Exeter,Newcastle,Sandy Park,home,Ian Tempest,W,Sat,Feb,2016-17,28.8,20.2,26.0,26.8,0.6,0.6,1.0,0.6,3.8,3.4,1.0,0.0,2.6,1.8,1.2,0.0,3.6,2.2,1.2,0.0,3.2,2.4,2.0,0.0,1,1.0,1,2,11
1022,2017-02-25,Sale,Saracens,Allianz Park,away,Tim Wigglesworth,L,Sat,Feb,2016-17,22.8,25.8,18.2,17.2,0.6,0.6,0.2,0.2,2.8,1.4,2.0,0.0,3.0,2.4,2.0,0.0,1.6,1.2,2.6,0.0,0.8,0.6,4.0,0.0,0,1.0,0,6,1
1217,2017-02-25,Northampton,Worcester,Franklin's Gardens,home,Craig Maxwell-Keys,W,Sat,Feb,2016-17,26.0,24.2,23.8,33.2,0.6,0.8,0.2,0.8,3.0,2.8,1.6,0.2,2.8,1.8,2.2,0.0,2.2,1.6,3.2,0.0,4.2,3.4,1.8,0.0,1,0.0,0,5,10
915,2017-02-25,Saracens,Sale,Allianz Park,home,Tim Wigglesworth,W,Sat,Feb,2016-17,18.2,17.2,22.8,25.8,0.2,0.2,0.6,0.6,1.6,1.2,2.6,0.0,0.8,0.6,4.0,0.0,2.8,1.4,2.0,0.0,3.0,2.4,2.0,0.0,1,0.0,1,1,6
201,2017-02-25,Newcastle,Exeter,Sandy Park,away,Ian Tempest,L,Sat,Feb,2016-17,26.0,26.8,28.8,20.2,1.0,0.6,0.6,0.6,3.6,2.2,1.2,0.0,3.2,2.4,2.0,0.0,3.8,3.4,1.0,0.0,2.6,1.8,1.2,0.0,0,1.0,1,11,2
1132,2017-02-26,Gloucester,Wasps,Ricoh Arena,away,Andrew Jackson,L,Sun,Feb,2016-17,26.2,23.4,31.8,28.2,0.6,0.2,0.8,1.2,2.6,2.4,2.8,0.0,2.6,2.2,2.0,0.0,3.8,3.4,2.0,0.0,3.6,3.0,1.4,0.0,0,1.0,0,8,3
117,2017-02-26,Bath,Bristol,Ashton Gate,away,Greg Garner,L,Sun,Feb,2016-17,22.6,24.6,20.6,33.4,0.8,0.4,0.2,0.8,2.6,1.8,2.0,0.0,2.8,2.6,1.8,0.0,2.2,1.8,2.0,0.0,4.4,3.0,1.6,0.2,0,1.0,0,9,13
310,2017-02-26,Wasps,Gloucester,Ricoh Arena,home,Andrew Jackson,W,Sun,Feb,2016-17,31.8,28.2,26.2,23.4,0.8,1.2,0.6,0.2,3.8,3.4,2.0,0.0,3.6,3.0,1.4,0.0,2.6,2.4,2.8,0.0,2.6,2.2,2.0,0.0,1,0.0,1,3,8
56,2017-02-26,Bristol,Bath,Ashton Gate,home,Greg Garner,W,Sun,Feb,2016-17,20.6,33.4,22.6,24.6,0.2,0.8,0.8,0.4,2.2,1.8,2.0,0.0,4.4,3.0,1.6,0.2,2.6,1.8,2.0,0.0,2.8,2.6,1.8,0.0,1,0.0,1,13,9
523,2017-03-03,Exeter,Leicester,Welford Road,away,Matthew Carley,W,Fri,Mar,2016-17,29.8,21.0,27.8,16.4,0.6,0.6,0.8,0.0,4.0,3.4,1.0,0.0,2.6,2.2,1.2,0.0,3.2,2.6,2.2,0.0,1.6,1.2,2.0,0.0,1,1.0,1,2,4
916,2017-03-03,Northampton,Sale,AJ Bell Stadium,away,Tom Foley,W,Fri,Mar,2016-17,26.0,26.0,25.4,26.8,0.6,0.8,0.6,0.6,3.0,2.8,1.6,0.2,3.0,2.2,2.2,0.0,3.0,1.6,2.4,0.0,3.0,2.0,2.6,0.0,1,1.0,0,5,6
202,2017-03-03,Leicester,Exeter,Welford Road,home,Matthew Carley,L,Fri,Mar,2016-17,27.8,16.4,29.8,21.0,0.8,0.0,0.6,0.6,3.2,2.6,2.2,0.0,1.6,1.2,2.0,0.0,4.0,3.4,1.0,0.0,2.6,2.2,1.2,0.0,0,1.0,1,4,2
811,2017-03-03,Sale,Northampton,AJ Bell Stadium,home,Tom Foley,L,Fri,Mar,2016-17,25.4,26.8,26.0,26.0,0.6,0.6,0.6,0.8,3.0,1.6,2.4,0.0,3.0,2.0,2.6,0.0,3.0,2.8,1.6,0.2,3.0,2.2,2.2,0.0,0,0.0,1,6,5
311,2017-03-04,Harlequins,Gloucester,Kingsholm,away,Greg Garner,W,Sat,Mar,2016-17,23.6,21.4,25.8,24.8,0.4,0.2,0.4,0.4,2.6,2.0,2.2,0.0,2.0,1.2,3.0,0.0,2.6,2.2,2.8,0.0,3.0,2.2,1.8,0.0,1,0.0,0,7,8
416,2017-03-04,Gloucester,Harlequins,Kingsholm,home,Greg Garner,L,Sat,Mar,2016-17,25.8,24.8,23.6,21.4,0.4,0.4,0.4,0.2,2.6,2.2,2.8,0.0,3.0,2.2,1.8,0.0,2.6,2.0,2.2,0.0,2.0,1.2,3.0,0.0,0,0.0,0,8,7
1133,2017-03-04,Bath,Wasps,Recreation Ground,home,JP Doyle,L,Sat,Mar,2016-17,19.6,19.0,30.8,27.4,0.8,0.2,0.8,1.0,2.0,1.2,2.4,0.0,2.0,1.8,1.6,0.2,4.0,3.0,1.6,0.0,3.4,2.8,1.6,0.0,0,0.0,1,9,3
57,2017-03-04,Wasps,Bath,Recreation Ground,away,JP Doyle,W,Sat,Mar,2016-17,30.8,27.4,19.6,19.0,0.8,1.0,0.8,0.2,4.0,3.0,1.6,0.0,3.4,2.8,1.6,0.0,2.0,1.2,2.4,0.0,2.0,1.8,1.6,0.2,1,1.0,0,3,9
1023,2017-03-05,Newcastle,Saracens,Kingston Park,home,Craig Maxwell-Keys,L,Sun,Mar,2016-17,27.6,29.8,19.8,19.6,1.0,0.8,0.2,0.2,4.0,2.6,0.8,0.0,3.8,3.0,1.6,0.0,1.8,1.2,2.8,0.0,1.2,0.8,4.0,0.0,0,0.0,1,11,1
706,2017-03-05,Saracens,Newcastle,Kingston Park,away,Craig Maxwell-Keys,W,Sun,Mar,2016-17,19.8,19.6,27.6,29.8,0.2,0.2,1.0,0.8,1.8,1.2,2.8,0.0,1.2,0.8,4.0,0.0,4.0,2.6,0.8,0.0,3.8,3.0,1.6,0.0,1,1.0,0,1,11
1218,2017-03-05,Bristol,Worcester,Sixways,away,Wayne Barnes,L,Sun,Mar,2016-17,17.4,31.6,22.6,32.4,0.2,1.0,0.2,0.8,1.6,1.4,2.0,0.2,4.2,2.6,1.6,0.2,2.2,1.6,2.8,0.0,4.2,3.6,1.4,0.0,0,1.0,0,13,10
118,2017-03-05,Worcester,Bristol,Sixways,home,Wayne Barnes,W,Sun,Mar,2016-17,22.6,32.4,17.4,31.6,0.2,0.8,0.2,1.0,2.2,1.6,2.8,0.0,4.2,3.6,1.4,0.0,1.6,1.4,2.0,0.2,4.2,2.6,1.6,0.2,1,0.0,1,10,13
312,2017-03-24,Bristol,Gloucester,Ashton Gate,home,JP Doyle,L,Fri,Mar,2016-17,17.4,35.2,28.8,28.2,0.2,1.0,0.4,0.6,1.6,1.4,2.0,0.2,4.8,3.2,1.4,0.2,3.2,2.8,2.4,0.0,3.6,2.4,1.8,0.0,0,0.0,0,13,8
119,2017-03-24,Gloucester,Bristol,Ashton Gate,away,JP Doyle,W,Fri,Mar,2016-17,28.8,28.2,17.4,35.2,0.4,0.6,0.2,1.0,3.2,2.8,2.4,0.0,3.6,2.4,1.8,0.0,1.6,1.4,2.0,0.2,4.8,3.2,1.4,0.2,1,0.0,0,8,13
917,2017-03-25,Exeter,Sale,Sandy Park,home,Craig Maxwell-Keys,W,Sat,Mar,2016-17,33.2,21.8,23.2,28.4,0.8,0.4,0.4,0.8,4.4,3.8,1.2,0.0,2.8,2.4,1.0,0.0,2.8,1.6,2.0,0.0,3.2,2.0,2.8,0.0,1,1.0,0,2,6
524,2017-03-25,Northampton,Leicester,Franklin's Gardens,home,Greg Garner,L,Sat,Mar,2016-17,29.8,26.0,28.4,20.0,0.8,0.6,0.6,0.2,3.6,3.2,1.6,0.2,3.4,2.4,1.4,0.0,3.6,2.8,1.6,0.0,2.2,1.8,1.8,0.0,0,1.0,0,5,4
417,2017-03-25,Newcastle,Harlequins,Twickenham Stoop,away,Tom Foley,L,Sat,Mar,2016-17,27.0,30.0,26.2,22.0,0.8,0.8,0.4,0.4,3.8,2.8,0.8,0.0,4.0,2.6,1.6,0.0,3.0,2.0,2.4,0.0,2.2,1.6,2.6,0.0,0,0.0,1,11,7
707,2017-03-25,Harlequins,Newcastle,Twickenham Stoop,home,Tom Foley,W,Sat,Mar,2016-17,26.2,22.0,27.0,30.0,0.4,0.4,0.8,0.8,3.0,2.0,2.4,0.0,2.2,1.6,2.6,0.0,3.8,2.8,0.8,0.0,4.0,2.6,1.6,0.0,1,1.0,0,7,11
812,2017-03-25,Leicester,Northampton,Franklin's Gardens,away,Greg Garner,W,Sat,Mar,2016-17,28.4,20.0,29.8,26.0,0.6,0.2,0.8,0.6,3.6,2.8,1.6,0.0,2.2,1.8,1.8,0.0,3.6,3.2,1.6,0.2,3.4,2.4,1.4,0.0,1,0.0,1,4,5
203,2017-03-25,Sale,Exeter,Sandy Park,away,Craig Maxwell-Keys,L,Sat,Mar,2016-17,23.2,28.4,33.2,21.8,0.4,0.8,0.8,0.4,2.8,1.6,2.0,0.0,3.2,2.0,2.8,0.0,4.4,3.8,1.2,0.0,2.8,2.4,1.0,0.0,0,0.0,1,6,2
58,2017-03-26,Saracens,Bath,Allianz Park,home,Wayne Barnes,W,Sun,Mar,2016-17,23.6,22.6,18.0,20.4,0.4,0.2,0.6,0.2,2.6,1.4,2.6,0.0,1.8,1.4,3.6,0.0,1.8,1.2,2.2,0.0,2.2,2.0,1.6,0.2,1,1.0,0,1,9
1134,2017-03-26,Worcester,Wasps,Ricoh Arena,away,Luke Pearce,L,Sun,Mar,2016-17,26.0,33.8,28.8,22.0,0.4,0.6,0.6,0.6,3.0,2.2,2.2,0.0,4.4,3.8,1.4,0.0,3.8,2.8,1.4,0.0,2.6,2.4,1.4,0.0,0,1.0,1,10,3
1219,2017-03-26,Wasps,Worcester,Ricoh Arena,home,Luke Pearce,W,Sun,Mar,2016-17,28.8,22.0,26.0,33.8,0.6,0.6,0.4,0.6,3.8,2.8,1.4,0.0,2.6,2.4,1.4,0.0,3.0,2.2,2.2,0.0,4.4,3.8,1.4,0.0,1,1.0,1,3,10
1024,2017-03-26,Bath,Saracens,Allianz Park,away,Wayne Barnes,L,Sun,Mar,2016-17,18.0,20.4,23.6,22.6,0.6,0.2,0.4,0.2,1.8,1.2,2.2,0.0,2.2,2.0,1.6,0.2,2.6,1.4,2.6,0.0,1.8,1.4,3.6,0.0,0,0.0,1,9,1
708,2017-04-07,Gloucester,Newcastle,Kingston Park,away,Luke Pearce,L,Fri,Apr,2016-17,24.2,27.2,25.6,36.2,0.4,0.6,0.8,0.8,2.6,2.0,2.4,0.0,3.2,2.0,2.4,0.0,3.6,2.6,0.8,0.0,4.8,3.4,1.8,0.0,0,1.0,0,8,11
1220,2017-04-07,Sale,Worcester,AJ Bell Stadium,home,Matthew Carley,W,Fri,Apr,2016-17,23.0,28.6,28.8,30.8,0.4,1.0,0.8,0.6,2.4,1.6,2.6,0.0,3.6,2.0,2.2,0.0,3.4,2.6,2.2,0.0,4.2,3.4,1.0,0.0,1,0.0,0,6,10
918,2017-04-07,Worcester,Sale,AJ Bell Stadium,away,Matthew Carley,L,Fri,Apr,2016-17,28.8,30.8,23.0,28.6,0.8,0.6,0.4,1.0,3.4,2.6,2.2,0.0,4.2,3.4,1.0,0.0,2.4,1.6,2.6,0.0,3.6,2.0,2.2,0.0,0,0.0,0,10,6
313,2017-04-07,Newcastle,Gloucester,Kingston Park,home,Luke Pearce,W,Fri,Apr,2016-17,25.6,36.2,24.2,27.2,0.8,0.8,0.4,0.6,3.6,2.6,0.8,0.0,4.8,3.4,1.8,0.0,2.6,2.0,2.4,0.0,3.2,2.0,2.4,0.0,1,0.0,1,11,8
59,2017-04-08,Leicester,Bath,Twickenham Stadium,away,JP Doyle,L,Sat,Apr,2016-17,32.4,21.8,15.6,26.2,0.4,0.4,0.4,0.4,4.0,3.2,2.0,0.0,2.2,1.8,2.4,0.0,1.4,1.0,2.2,0.0,3.2,2.4,1.6,0.2,0,1.0,0,4,9
204,2017-04-08,Bristol,Exeter,Sandy Park,away,Tom Foley,L,Sat,Apr,2016-17,15.0,35.2,36.6,24.2,0.0,1.0,1.0,0.6,1.4,1.0,1.8,0.2,4.8,3.2,1.6,0.0,5.0,4.0,1.2,0.0,2.8,2.4,1.8,0.0,0,0.0,1,13,2
1025,2017-04-08,Harlequins,Saracens,Wembley Stadium,away,Ian Tempest,L,Sat,Apr,2016-17,31.0,20.2,31.6,22.0,0.6,0.2,0.6,0.2,4.0,2.8,1.8,0.0,2.0,1.8,2.2,0.0,4.0,2.2,2.4,0.0,1.8,1.4,3.4,0.0,0,1.0,1,7,1
418,2017-04-08,Saracens,Harlequins,Wembley Stadium,home,Ian Tempest,W,Sat,Apr,2016-17,31.6,22.0,31.0,20.2,0.6,0.2,0.6,0.2,4.0,2.2,2.4,0.0,1.8,1.4,3.4,0.0,4.0,2.8,1.8,0.0,2.0,1.8,2.2,0.0,1,1.0,1,1,7
525,2017-04-08,Bath,Leicester,Twickenham Stadium,home,JP Doyle,W,Sat,Apr,2016-17,15.6,26.2,32.4,21.8,0.4,0.4,0.4,0.4,1.4,1.0,2.2,0.0,3.2,2.4,1.6,0.2,4.0,3.2,2.0,0.0,2.2,1.8,2.4,0.0,1,0.0,1,9,4
120,2017-04-08,Exeter,Bristol,Sandy Park,home,Tom Foley,W,Sat,Apr,2016-17,36.6,24.2,15.0,35.2,1.0,0.6,0.0,1.0,5.0,4.0,1.2,0.0,2.8,2.4,1.8,0.0,1.4,1.0,1.8,0.2,4.8,3.2,1.6,0.0,1,1.0,0,2,13
1135,2017-04-09,Northampton,Wasps,Ricoh Arena,away,Craig Maxwell-Keys,L,Sun,Apr,2016-17,29.6,28.0,32.4,25.4,0.8,0.4,0.8,0.8,3.4,3.0,2.2,0.0,3.6,2.6,1.6,0.0,4.4,3.4,1.2,0.0,3.4,3.0,0.8,0.0,0,0.0,1,5,3
813,2017-04-09,Wasps,Northampton,Ricoh Arena,home,Craig Maxwell-Keys,W,Sun,Apr,2016-17,32.4,25.4,29.6,28.0,0.8,0.8,0.8,0.4,4.4,3.4,1.2,0.0,3.4,3.0,0.8,0.0,3.4,3.0,2.2,0.0,3.6,2.6,1.6,0.0,1,1.0,0,3,5
419,2017-04-14,Exeter,Harlequins,Twickenham Stoop,away,Wayne Barnes,W,Fri,Apr,2016-17,37.2,24.0,26.4,26.6,1.0,0.8,0.4,0.4,5.0,4.0,1.4,0.0,2.6,2.2,2.2,0.0,3.2,2.2,2.0,0.0,2.6,2.6,2.8,0.0,1,1.0,0,2,7
205,2017-04-14,Harlequins,Exeter,Twickenham Stoop,home,Wayne Barnes,L,Fri,Apr,2016-17,26.4,26.6,37.2,24.0,0.4,0.4,1.0,0.8,3.2,2.2,2.0,0.0,2.6,2.6,2.8,0.0,5.0,4.0,1.4,0.0,2.6,2.2,2.2,0.0,0,0.0,1,7,2
1221,2017-04-15,Bath,Worcester,Sixways,away,Luke Pearce,L,Sat,Apr,2016-17,14.6,24.4,29.2,34.4,0.2,0.4,1.0,0.6,1.2,1.0,2.2,0.0,3.0,2.0,1.6,0.2,4.2,3.2,0.6,0.0,4.8,4.0,0.8,0.0,0,1.0,0,9,10
60,2017-04-15,Worcester,Bath,Sixways,home,Luke Pearce,W,Sat,Apr,2016-17,29.2,34.4,14.6,24.4,1.0,0.6,0.2,0.4,4.2,3.2,0.6,0.0,4.8,4.0,0.8,0.0,1.2,1.0,2.2,0.0,3.0,2.0,1.6,0.2,1,0.0,1,10,9
709,2017-04-15,Leicester,Newcastle,Welford Road,home,Ian Tempest,W,Sat,Apr,2016-17,29.8,25.4,24.0,33.8,0.4,0.4,0.4,1.0,3.6,2.6,2.2,0.0,2.8,2.4,2.2,0.0,3.0,2.4,1.4,0.0,4.6,3.6,1.2,0.0,1,0.0,1,4,11
919,2017-04-15,Gloucester,Sale,Kingsholm,home,Tom Foley,W,Sat,Apr,2016-17,25.2,23.6,25.0,29.0,0.6,0.4,0.6,0.8,3.0,2.4,1.8,0.0,2.6,1.4,2.6,0.0,2.8,2.2,2.2,0.0,3.6,2.2,2.2,0.0,1,0.0,1,8,6
526,2017-04-15,Newcastle,Leicester,Welford Road,away,Ian Tempest,L,Sat,Apr,2016-17,24.0,33.8,29.8,25.4,0.4,1.0,0.4,0.4,3.0,2.4,1.4,0.0,4.6,3.6,1.2,0.0,3.6,2.6,2.2,0.0,2.8,2.4,2.2,0.0,0,1.0,0,11,4
314,2017-04-15,Sale,Gloucester,Kingsholm,away,Tom Foley,L,Sat,Apr,2016-17,25.0,29.0,25.2,23.6,0.6,0.8,0.6,0.4,2.8,2.2,2.2,0.0,3.6,2.2,2.2,0.0,3.0,2.4,1.8,0.0,2.6,1.4,2.6,0.0,0,1.0,0,6,8
1026,2017-04-16,Northampton,Saracens,Stadium mk,home,Matthew Carley,L,Sun,Apr,2016-17,29.6,28.0,36.0,21.0,1.0,0.4,0.6,0.2,3.8,2.6,1.8,0.0,3.6,2.6,1.6,0.0,4.4,2.8,2.8,0.0,2.0,1.6,2.6,0.0,0,0.0,1,5,1
1136,2017-04-16,Bristol,Wasps,Ashton Gate,home,Greg Garner,L,Sun,Apr,2016-17,20.2,34.4,31.8,24.4,0.4,1.0,0.8,1.0,2.0,1.8,2.0,0.2,4.8,3.4,1.2,0.0,4.2,3.0,1.6,0.0,3.4,2.2,1.0,0.0,0,0.0,1,13,3
814,2017-04-16,Saracens,Northampton,Stadium mk,away,Matthew Carley,W,Sun,Apr,2016-17,36.0,21.0,29.6,28.0,0.6,0.2,1.0,0.4,4.4,2.8,2.8,0.0,2.0,1.6,2.6,0.0,3.8,2.6,1.8,0.0,3.6,2.6,1.6,0.0,1,1.0,0,1,5
121,2017-04-16,Wasps,Bristol,Ashton Gate,away,Greg Garner,W,Sun,Apr,2016-17,31.8,24.4,20.2,34.4,0.8,1.0,0.4,1.0,4.2,3.0,1.6,0.0,3.4,2.2,1.0,0.0,2.0,1.8,2.0,0.2,4.8,3.4,1.2,0.0,1,1.0,0,3,13
1137,2017-04-28,Harlequins,Wasps,Twickenham Stoop,home,Wayne Barnes,W,Fri,Apr,2016-17,29.2,30.0,33.4,21.8,0.4,0.6,0.8,0.8,3.4,2.2,2.6,0.0,3.4,3.2,2.2,0.0,4.8,3.2,1.0,0.0,3.2,2.0,0.6,0.0,1,0.0,1,7,3
1222,2017-04-28,Newcastle,Worcester,Kingston Park,home,Greg Garner,W,Fri,Apr,2016-17,15.4,33.6,27.8,28.6,0.2,1.0,0.8,0.6,1.6,1.6,1.4,0.0,4.6,3.2,1.4,0.0,4.0,3.0,0.6,0.0,3.6,3.2,1.4,0.0,1,0.0,1,11,10
420,2017-04-28,Wasps,Harlequins,Twickenham Stoop,away,Wayne Barnes,L,Fri,Apr,2016-17,33.4,21.8,29.2,30.0,0.8,0.8,0.4,0.6,4.8,3.2,1.0,0.0,3.2,2.0,0.6,0.0,3.4,2.2,2.6,0.0,3.4,3.2,2.2,0.0,0,1.0,0,3,7
710,2017-04-28,Worcester,Newcastle,Kingston Park,away,Greg Garner,L,Fri,Apr,2016-17,27.8,28.6,15.4,33.6,0.8,0.6,0.2,1.0,4.0,3.0,0.6,0.0,3.6,3.2,1.4,0.0,1.6,1.6,1.4,0.0,4.6,3.2,1.4,0.0,0,1.0,0,10,11
815,2017-04-29,Exeter,Northampton,Sandy Park,home,JP Doyle,W,Sat,Apr,2016-17,35.4,22.8,28.4,24.2,1.0,0.6,1.0,0.2,4.6,3.8,1.6,0.0,2.4,1.8,2.4,0.0,3.6,2.2,2.0,0.0,2.6,2.0,2.4,0.0,1,1.0,0,2,5
122,2017-04-29,Saracens,Bristol,Allianz Park,home,Andrew Jackson,W,Sat,Apr,2016-17,36.8,19.8,21.0,31.6,0.6,0.4,0.4,1.0,4.4,2.6,3.2,0.0,2.0,1.6,2.2,0.0,2.2,2.0,1.8,0.2,4.4,3.0,1.2,0.0,1,1.0,0,1,13
