,date,team1Name,team2Name,venue,teamType,referee,result,day,month,season,avgLast5ScoresTeam1,avgLast5ScoresAgainstTeam1,avgLast5ScoresTeam2,avgLast5ScoresAgainstTeam2,avgLast5BpsTeam1,avgLast5BpsAgainstTeam1,avgLast5BpsTeam2,avgLast5BpsAgainstTeam2,avgLast5TriesTeam1,avgLast5ConversionsTeam1,avgLast5PenaltiesTeam1,avgLast5DropGoalsTeam1,avgLast5TriesAgainstTeam1,avgLast5ConversionsAgainstTeam1,avgLast5PenaltiesAgainstTeam1,avgLast5DropGoalsAgainstTeam1,avgLast5TriesTeam2,avgLast5ConversionsTeam2,avgLast5PenaltiesTeam2,avgLast5DropGoalsTeam2,avgLast5TriesAgainstTeam2,avgLast5ConversionsAgainstTeam2,avgLast5PenaltiesAgainstTeam2,avgLast5DropGoalsAgainstTeam2,targetCode,wonLastGameTeam1,wonLastGameTeam2,team1LastSeasonStanding,team2LastSeasonStanding
856,2016-12-24,Exeter,Leicester,Sandy Park,home,Tom Foley,W,Sat,Dec,2016-17,29.4,16.8,21.8,14.0,0.8,0.0,0.2,0.2,4.0,3.2,1.0,0.0,1.8,1.2,1.8,0.0,1.8,1.6,3.0,0.2,1.2,1.0,2.0,0.0,1,1.0,1,2,4
1820,2016-12-24,Bath,Wasps,Ricoh Arena,away,Luke Pearce,L,Sat,Dec,2016-17,18.6,10.8,24.6,21.6,0.2,0.6,0.4,0.4,1.6,1.4,2.6,0.0,0.8,0.4,1.8,0.2,2.8,2.0,2.2,0.0,2.4,1.8,2.0,0.0,0,1.0,1,9,3
1975,2016-12-26,Bristol,Worcester,Ashton Gate,home,Wayne Barnes,W,Mon,Dec,2016-17,14.0,22.6,15.6,34.2,0.6,0.4,0.2,0.6,1.2,1.0,2.0,0.0,3.0,2.0,1.2,0.0,1.6,1.4,1.6,0.0,3.8,3.2,2.8,0.0,1,0.0,0,13,10
178,2016-12-26,Worcester,Bristol,Ashton Gate,away,Wayne Barnes,L,Mon,Dec,2016-17,15.6,34.2,14.0,22.6,0.2,0.6,0.6,0.4,1.6,1.4,1.6,0.0,3.8,3.2,2.8,0.0,1.2,1.0,2.0,0.0,3.0,2.0,1.2,0.0,0,0.0,0,10,13
511,2016-12-27,Harlequins,Gloucester,Twickenham Stadium,home,JP Doyle,W,Tue,Dec,2016-17,23.0,21.2,25.8,22.0,0.6,0.4,0.8,0.2,2.4,1.4,2.6,0.0,2.2,1.8,2.0,0.2,3.2,2.8,1.4,0.0,2.4,1.4,2.4,0.0,1,0.0,1,7,8
680,2016-12-27,Gloucester,Harlequins,Twickenham Stadium,away,JP Doyle,L,Tue,Dec,2016-17,25.8,22.0,23.0,21.2,0.8,0.2,0.6,0.4,3.2,2.8,1.4,0.0,2.4,1.4,2.4,0.0,2.4,1.4,2.6,0.0,2.2,1.8,2.0,0.2,0,1.0,0,8,7
1821,2016-12-30,Newcastle,Wasps,Kingston Park,home,Tom Foley,L,Fri,Dec,2016-17,18.2,26.4,29.8,20.8,0.2,1.0,0.6,0.4,2.2,1.2,1.6,0.0,3.0,2.4,2.2,0.0,3.4,2.8,2.4,0.0,2.4,2.0,1.6,0.0,0,0.0,1,11,3
1172,2016-12-30,Wasps,Newcastle,Kingston Park,away,Tom Foley,W,Fri,Dec,2016-17,29.8,20.8,18.2,26.4,0.6,0.4,0.2,1.0,3.4,2.8,2.4,0.0,2.4,2.0,1.6,0.0,2.2,1.2,1.6,0.0,3.0,2.4,2.2,0.0,1,1.0,0,3,11
52,2016-12-31,Exeter,Bath,Recreation Ground,away,Craig Maxwell-Keys,W,Sat,Dec,2016-17,30.2,13.4,17.8,18.2,0.8,0.0,0.4,0.8,4.0,3.6,1.0,0.0,1.6,0.6,1.4,0.0,1.8,1.4,2.0,0.0,1.6,1.2,2.4,0.2,1,1.0,0,2,9
331,2016-12-31,Bath,Exeter,Recreation Ground,home,Craig Maxwell-Keys,L,Sat,Dec,2016-17,17.8,18.2,30.2,13.4,0.4,0.8,0.8,0.0,1.8,1.4,2.0,0.0,1.6,1.2,2.4,0.2,4.0,3.6,1.0,0.0,1.6,0.6,1.4,0.0,0,0.0,1,9,2
179,2017-01-01,Sale,Bristol,AJ Bell Stadium,home,Ian Tempest,L,Sun,Jan,2016-17,15.2,24.0,16.8,22.8,0.2,0.2,0.4,0.4,2.0,1.4,0.8,0.0,3.0,2.4,1.4,0.0,1.4,1.0,2.6,0.0,2.8,2.0,1.6,0.0,0,0.0,1,6,13
1663,2017-01-01,Leicester,Saracens,Welford Road,home,JP Doyle,L,Sun,Jan,2016-17,17.0,17.6,21.6,12.6,0.0,0.4,0.2,0.2,1.4,0.8,2.6,0.2,1.8,1.6,1.8,0.0,2.2,1.4,2.4,0.2,1.0,0.8,2.0,0.0,0,0.0,1,4,1
1976,2017-01-01,Harlequins,Worcester,Sixways,away,Luke Pearce,L,Sun,Jan,2016-17,24.6,24.2,17.0,33.0,0.6,0.6,0.2,0.4,2.8,1.8,2.2,0.0,2.8,2.4,1.6,0.2,1.8,1.6,1.6,0.0,3.6,2.8,3.0,0.0,0,1.0,0,7,10
1489,2017-01-01,Bristol,Sale,AJ Bell Stadium,away,Ian Tempest,W,Sun,Jan,2016-17,16.8,22.8,15.2,24.0,0.4,0.4,0.2,0.2,1.4,1.0,2.6,0.0,2.8,2.0,1.6,0.0,2.0,1.4,0.8,0.0,3.0,2.4,1.4,0.0,1,1.0,0,13,6
681,2017-01-01,Worcester,Harlequins,Sixways,home,Luke Pearce,W,Sun,Jan,2016-17,17.0,33.0,24.6,24.2,0.2,0.4,0.6,0.6,1.8,1.6,1.6,0.0,3.6,2.8,3.0,0.0,2.8,1.8,2.2,0.0,2.8,2.4,1.6,0.2,1,0.0,1,10,7
1319,2017-01-01,Gloucester,Northampton,Kingsholm,home,Matthew Carley,L,Sun,Jan,2016-17,25.2,22.2,18.4,16.6,1.0,0.0,0.2,0.4,3.2,2.8,1.2,0.0,2.2,1.4,2.8,0.0,1.4,1.2,3.0,0.0,1.8,1.4,1.6,0.0,0,0.0,1,8,5
857,2017-01-01,Saracens,Leicester,Welford Road,away,JP Doyle,W,Sun,Jan,2016-17,21.6,12.6,17.0,17.6,0.2,0.2,0.0,0.4,2.2,1.4,2.4,0.2,1.0,0.8,2.0,0.0,1.4,0.8,2.6,0.2,1.8,1.6,1.8,0.0,1,1.0,0,1,4
512,2017-01-01,Northampton,Gloucester,Kingsholm,away,Matthew Carley,W,Sun,Jan,2016-17,18.4,16.6,25.2,22.2,0.2,0.4,1.0,0.0,1.4,1.2,3.0,0.0,1.8,1.4,1.6,0.0,3.2,2.8,1.2,0.0,2.2,1.4,2.8,0.0,1,1.0,0,5,8
53,2017-01-06,Newcastle,Bath,Kingston Park,home,Greg Garner,W,Fri,Jan,2016-17,23.0,27.0,17.4,19.6,0.6,1.0,0.6,0.6,3.0,1.6,1.6,0.0,3.0,2.4,2.4,0.0,1.8,1.2,2.0,0.0,1.8,1.4,2.4,0.2,1,0.0,0,11,9
1173,2017-01-06,Bath,Newcastle,Kingston Park,away,Greg Garner,L,Fri,Jan,2016-17,17.4,19.6,23.0,27.0,0.6,0.6,0.6,1.0,1.8,1.2,2.0,0.0,1.8,1.4,2.4,0.2,3.0,1.6,1.6,0.0,3.0,2.4,2.4,0.0,0,0.0,0,9,11
1490,2017-01-07,Harlequins,Sale,Twickenham Stoop,home,JP Doyle,W,Sat,Jan,2016-17,20.8,26.2,13.6,26.2,0.6,0.6,0.2,0.2,2.2,1.6,2.2,0.0,2.8,2.2,2.4,0.2,1.6,1.0,1.2,0.0,3.4,2.8,1.2,0.0,1,0.0,0,7,6
1664,2017-01-07,Exeter,Saracens,Allianz Park,away,Ian Tempest,D,Sat,Jan,2016-17,31.6,13.0,20.0,13.0,0.6,0.2,0.2,0.4,4.2,3.8,1.0,0.0,1.6,0.4,1.4,0.0,1.8,1.0,2.8,0.2,0.8,0.6,2.6,0.0,0,1.0,1,2,1
1320,2017-01-07,Bristol,Northampton,Franklin's Gardens,away,Andrew Jackson,L,Sat,Jan,2016-17,19.0,21.2,16.4,15.0,0.4,0.4,0.2,0.4,1.8,1.4,2.4,0.0,2.4,1.6,2.0,0.0,1.2,1.0,2.8,0.0,1.4,1.0,2.0,0.0,0,1.0,1,13,5
180,2017-01-07,Northampton,Bristol,Franklin's Gardens,home,Andrew Jackson,W,Sat,Jan,2016-17,16.4,15.0,19.0,21.2,0.2,0.4,0.4,0.4,1.2,1.0,2.8,0.0,1.4,1.0,2.0,0.0,1.8,1.4,2.4,0.0,2.4,1.6,2.0,0.0,1,1.0,1,5,13
1977,2017-01-07,Gloucester,Worcester,Kingsholm,home,Wayne Barnes,W,Sat,Jan,2016-17,23.6,20.2,19.0,29.2,1.0,0.0,0.2,0.4,2.8,2.4,1.6,0.0,2.0,1.2,2.6,0.0,1.8,1.4,2.4,0.0,3.0,2.6,3.0,0.0,1,0.0,1,8,10
682,2017-01-07,Sale,Harlequins,Twickenham Stoop,away,JP Doyle,L,Sat,Jan,2016-17,13.6,26.2,20.8,26.2,0.2,0.2,0.6,0.6,1.6,1.0,1.2,0.0,3.4,2.8,1.2,0.0,2.2,1.6,2.2,0.0,2.8,2.2,2.4,0.2,0,0.0,0,6,7
513,2017-01-07,Worcester,Gloucester,Kingsholm,away,Wayne Barnes,L,Sat,Jan,2016-17,19.0,29.2,23.6,20.2,0.2,0.4,1.0,0.0,1.8,1.4,2.4,0.0,3.0,2.6,3.0,0.0,2.8,2.4,1.6,0.0,2.0,1.2,2.6,0.0,0,1.0,0,10,8
332,2017-01-07,Saracens,Exeter,Allianz Park,home,Ian Tempest,D,Sat,Jan,2016-17,20.0,13.0,31.6,13.0,0.2,0.4,0.6,0.2,1.8,1.0,2.8,0.2,0.8,0.6,2.6,0.0,4.2,3.8,1.0,0.0,1.6,0.4,1.4,0.0,0,1.0,1,1,2
858,2017-01-08,Wasps,Leicester,Ricoh Arena,home,Craig Maxwell-Keys,W,Sun,Jan,2016-17,30.4,25.6,17.4,16.0,0.6,0.8,0.2,0.4,3.4,2.8,2.6,0.0,3.2,2.4,1.6,0.0,1.2,0.6,3.2,0.2,1.4,1.2,2.2,0.0,1,1.0,0,3,4
1822,2017-01-08,Leicester,Wasps,Ricoh Arena,away,Craig Maxwell-Keys,L,Sun,Jan,2016-17,17.4,16.0,30.4,25.6,0.2,0.4,0.6,0.8,1.2,0.6,3.2,0.2,1.4,1.2,2.2,0.0,3.4,2.8,2.6,0.0,3.2,2.4,1.6,0.0,0,0.0,1,4,3
54,2017-02-10,Northampton,Bath,Recreation Ground,away,Wayne Barnes,L,Fri,Feb,2016-17,19.2,16.8,18.6,22.6,0.4,0.4,0.8,0.4,2.0,1.6,1.8,0.2,1.4,1.0,2.6,0.0,2.2,1.4,1.6,0.0,2.4,2.0,2.0,0.2,0,1.0,0,5,9
1321,2017-02-10,Bath,Northampton,Recreation Ground,home,Wayne Barnes,W,Fri,Feb,2016-17,18.6,22.6,19.2,16.8,0.8,0.4,0.4,0.4,2.2,1.4,1.6,0.0,2.4,2.0,2.0,0.2,2.0,1.6,1.8,0.2,1.4,1.0,2.6,0.0,1,0.0,1,9,5
181,2017-02-10,Harlequins,Bristol,Ashton Gate,away,Matthew Carley,W,Fri,Feb,2016-17,25.4,26.4,22.4,24.4,0.6,0.8,0.4,0.6,2.6,2.0,2.8,0.0,3.2,2.2,2.0,0.0,2.2,1.8,2.6,0.0,3.0,2.0,1.6,0.2,1,1.0,0,7,13
683,2017-02-10,Bristol,Harlequins,Ashton Gate,home,Matthew Carley,L,Fri,Feb,2016-17,22.4,24.4,25.4,26.4,0.4,0.6,0.6,0.8,2.2,1.8,2.6,0.0,3.0,2.0,1.6,0.2,2.6,2.0,2.8,0.0,3.2,2.2,2.0,0.0,0,0.0,1,13,7
1174,2017-02-10,Sale,Newcastle,AJ Bell Stadium,home,Craig Maxwell-Keys,W,Fri,Feb,2016-17,16.2,26.4,24.0,25.0,0.4,0.2,0.6,1.0,2.0,1.0,1.4,0.0,3.2,2.8,1.6,0.0,3.2,2.2,1.2,0.0,2.8,2.2,2.2,0.0,1,0.0,1,6,11
1491,2017-02-10,Newcastle,Sale,AJ Bell Stadium,away,Craig Maxwell-Keys,L,Fri,Feb,2016-17,24.0,25.0,16.2,26.4,0.6,1.0,0.4,0.2,3.2,2.2,1.2,0.0,2.8,2.2,2.2,0.0,2.0,1.0,1.4,0.0,3.2,2.8,1.6,0.0,0,1.0,0,11,6
1665,2017-02-11,Worcester,Saracens,Sixways,home,Tom Foley,W,Sat,Feb,2016-17,19.4,36.6,17.0,13.0,0.0,0.6,0.2,0.4,2.0,1.4,2.2,0.0,4.4,4.0,2.2,0.0,1.4,0.8,2.6,0.2,0.8,0.6,2.6,0.0,1,0.0,1,10,1
514,2017-02-11,Leicester,Gloucester,Welford Road,home,Ian Tempest,W,Sat,Feb,2016-17,15.6,19.2,27.4,20.4,0.4,0.4,1.0,0.0,1.2,0.6,2.8,0.0,2.0,1.6,2.0,0.0,3.2,3.0,1.8,0.0,2.2,1.4,2.2,0.0,1,0.0,1,4,8
859,2017-02-11,Gloucester,Leicester,Welford Road,away,Ian Tempest,L,Sat,Feb,2016-17,27.4,20.4,15.6,19.2,1.0,0.0,0.4,0.4,3.2,3.0,1.8,0.0,2.2,1.4,2.2,0.0,1.2,0.6,2.8,0.0,2.0,1.6,2.0,0.0,0,1.0,0,8,4
1978,2017-02-11,Saracens,Worcester,Sixways,away,Tom Foley,L,Sat,Feb,2016-17,17.0,13.0,19.4,36.6,0.2,0.4,0.0,0.6,1.4,0.8,2.6,0.2,0.8,0.6,2.6,0.0,2.0,1.4,2.2,0.0,4.4,4.0,2.2,0.0,0,0.0,0,1,10
1823,2017-02-12,Exeter,Wasps,Sandy Park,home,Greg Garner,D,Sun,Feb,2016-17,27.8,11.8,31.2,21.6,0.4,0.2,0.6,0.8,3.6,3.4,1.0,0.0,1.4,0.6,1.2,0.0,3.6,3.0,2.4,0.0,2.4,1.8,2.0,0.0,0,0.0,1,2,3
333,2017-02-12,Wasps,Exeter,Sandy Park,away,Greg Garner,D,Sun,Feb,2016-17,31.2,21.6,27.8,11.8,0.6,0.8,0.4,0.2,3.6,3.0,2.4,0.0,2.4,1.8,2.0,0.0,3.6,3.4,1.0,0.0,1.4,0.6,1.2,0.0,0,1.0,1,3,2
515,2017-02-17,Saracens,Gloucester,Kingsholm,away,Wayne Barnes,L,Fri,Feb,2016-17,15.8,13.8,25.2,22.4,0.4,0.2,0.8,0.2,1.4,0.8,2.2,0.2,0.4,0.2,3.8,0.0,2.8,2.6,2.0,0.0,2.6,2.0,1.8,0.0,0,0.0,0,1,8
1666,2017-02-17,Gloucester,Saracens,Kingsholm,home,Wayne Barnes,W,Fri,Feb,2016-17,25.2,22.4,15.8,13.8,0.8,0.2,0.4,0.2,2.8,2.6,2.0,0.0,2.6,2.0,1.8,0.0,1.4,0.8,2.2,0.2,0.4,0.2,3.8,0.0,1,0.0,0,8,1
684,2017-02-18,Bath,Harlequins,Recreation Ground,home,Craig Maxwell-Keys,W,Sat,Feb,2016-17,21.0,24.4,29.6,24.0,0.8,0.6,0.8,0.6,2.6,1.6,1.6,0.0,2.6,2.4,2.0,0.2,3.2,2.6,2.8,0.0,3.0,1.8,1.8,0.0,1,1.0,1,9,7
1979,2017-02-18,Exeter,Worcester,Sixways,away,JP Doyle,W,Sat,Feb,2016-17,23.4,14.4,19.8,28.8,0.4,0.4,0.0,0.6,3.0,3.0,0.8,0.0,1.8,1.2,1.0,0.0,1.4,1.0,3.6,0.0,3.2,2.8,2.4,0.0,1,0.0,1,2,10
334,2017-02-18,Worcester,Exeter,Sixways,home,JP Doyle,L,Sat,Feb,2016-17,19.8,28.8,23.4,14.4,0.0,0.6,0.4,0.4,1.4,1.0,3.6,0.0,3.2,2.8,2.4,0.0,3.0,3.0,0.8,0.0,1.8,1.2,1.0,0.0,0,1.0,1,10,2
182,2017-02-18,Leicester,Bristol,Welford Road,home,Tom Foley,W,Sat,Feb,2016-17,18.2,17.8,20.8,28.6,0.6,0.2,0.2,0.8,1.6,1.2,2.6,0.0,1.8,1.4,2.0,0.0,2.2,1.6,2.2,0.0,3.6,2.6,1.6,0.2,1,1.0,0,4,13
55,2017-02-18,Harlequins,Bath,Recreation Ground,away,Craig Maxwell-Keys,L,Sat,Feb,2016-17,29.6,24.0,21.0,24.4,0.8,0.6,0.8,0.6,3.2,2.6,2.8,0.0,3.0,1.8,1.8,0.0,2.6,1.6,1.6,0.0,2.6,2.4,2.0,0.2,0,1.0,1,7,9
860,2017-02-18,Bristol,Leicester,Welford Road,away,Tom Foley,L,Sat,Feb,2016-17,20.8,28.6,18.2,17.8,0.2,0.8,0.6,0.2,2.2,1.6,2.2,0.0,3.6,2.6,1.6,0.2,1.6,1.2,2.6,0.0,1.8,1.4,2.0,0.0,0,0.0,1,13,4
1824,2017-02-19,Sale,Wasps,AJ Bell Stadium,home,Matthew Carley,W,Sun,Feb,2016-17,16.6,24.4,31.4,23.8,0.4,0.4,0.6,1.0,2.0,0.6,1.8,0.0,3.0,2.6,1.4,0.0,3.6,3.4,2.2,0.0,2.8,2.2,1.8,0.0,1,1.0,1,6,3
1322,2017-02-19,Newcastle,Northampton,Kingston Park,home,Greg Garner,W,Sun,Feb,2016-17,24.4,27.0,22.0,18.8,1.0,0.8,0.4,0.6,3.4,2.2,1.0,0.0,3.2,2.2,2.2,0.0,2.4,2.0,1.8,0.2,1.6,1.2,2.8,0.0,1,0.0,0,11,5
1175,2017-02-19,Northampton,Newcastle,Kingston Park,away,Greg Garner,L,Sun,Feb,2016-17,22.0,18.8,24.4,27.0,0.4,0.6,1.0,0.8,2.4,2.0,1.8,0.2,1.6,1.2,2.8,0.0,3.4,2.2,1.0,0.0,3.2,2.2,2.2,0.0,0,0.0,0,5,11
1492,2017-02-19,Wasps,Sale,AJ Bell Stadium,away,Matthew Carley,L,Sun,Feb,2016-17,31.4,23.8,16.6,24.4,0.6,1.0,0.4,0.4,3.6,3.4,2.2,0.0,2.8,2.2,1.8,0.0,2.0,0.6,1.8,0.0,3.0,2.6,1.4,0.0,0,0.0,1,3,6
861,2017-02-24,Harlequins,Leicester,Twickenham Stoop,home,Dean Richards,L,Fri,Feb,2016-17,25.6,20.8,24.4,19.0,0.4,0.4,0.8,0.2,2.8,2.2,2.4,0.0,2.0,1.2,2.8,0.0,3.0,2.0,1.8,0.0,2.0,1.8,1.8,0.0,0,0.0,1,7,4
685,2017-02-24,Leicester,Harlequins,Twickenham Stoop,away,Dean Richards,W,Fri,Feb,2016-17,24.4,19.0,25.6,20.8,0.8,0.2,0.4,0.4,3.0,2.0,1.8,0.0,2.0,1.8,1.8,0.0,2.8,2.2,2.4,0.0,2.0,1.2,2.8,0.0,1,1.0,0,4,7
1667,2017-02-25,Sale,Saracens,Allianz Park,away,Tim Wigglesworth,L,Sat,Feb,2016-17,22.8,25.8,18.2,17.2,0.6,0.6,0.2,0.2,2.8,1.4,2.0,0.0,3.0,2.4,2.0,0.0,1.6,1.2,2.6,0.0,0.8,0.6,4.0,0.0,0,1.0,0,6,1
1323,2017-02-25,Worcester,Northampton,Franklin's Gardens,away,Craig Maxwell-Keys,L,Sat,Feb,2016-17,23.8,33.2,26.0,24.2,0.2,0.8,0.6,0.8,2.2,1.6,3.2,0.0,4.2,3.4,1.8,0.0,3.0,2.8,1.6,0.2,2.8,1.8,2.2,0.0,0,0.0,0,10,5
1176,2017-02-25,Exeter,Newcastle,Sandy Park,home,Ian Tempest,W,Sat,Feb,2016-17,28.8,20.2,26.0,26.8,0.6,0.6,1.0,0.6,3.8,3.4,1.0,0.0,2.6,1.8,1.2,0.0,3.6,2.2,1.2,0.0,3.2,2.4,2.0,0.0,1,1.0,1,2,11
1493,2017-02-25,Saracens,Sale,Allianz Park,home,Tim Wigglesworth,W,Sat,Feb,2016-17,18.2,17.2,22.8,25.8,0.2,0.2,0.6,0.6,1.6,1.2,2.6,0.0,0.8,0.6,4.0,0.0,2.8,1.4,2.0,0.0,3.0,2.4,2.0,0.0,1,0.0,1,1,6
335,2017-02-25,Newcastle,Exeter,Sandy Park,away,Ian Tempest,L,Sat,Feb,2016-17,26.0,26.8,28.8,20.2,1.0,0.6,0.6,0.6,3.6,2.2,1.2,0.0,3.2,2.4,2.0,0.0,3.8,3.4,1.0,0.0,2.6,1.8,1.2,0.0,0,1.0,1,11,2
1980,2017-02-25,Northampton,Worcester,Franklin's Gardens,home,Craig Maxwell-Keys,W,Sat,Feb,2016-17,26.0,24.2,23.8,33.2,0.6,0.8,0.2,0.8,3.0,2.8,1.6,0.2,2.8,1.8,2.2,0.0,2.2,1.6,3.2,0.0,4.2,3.4,1.8,0.0,1,0.0,0,5,10
56,2017-02-26,Bristol,Bath,Ashton Gate,home,Greg Garner,W,Sun,Feb,2016-17,20.6,33.4,22.6,24.6,0.2,0.8,0.8,0.4,2.2,1.8,2.0,0.0,4.4,3.0,1.6,0.2,2.6,1.8,2.0,0.0,2.8,2.6,1.8,0.0,1,0.0,1,13,9
1825,2017-02-26,Gloucester,Wasps,Ricoh Arena,away,Andrew Jackson,L,Sun,Feb,2016-17,26.2,23.4,31.8,28.2,0.6,0.2,0.8,1.2,2.6,2.4,2.8,0.0,2.6,2.2,2.0,0.0,3.8,3.4,2.0,0.0,3.6,3.0,1.4,0.0,0,1.0,0,8,3
183,2017-02-26,Bath,Bristol,Ashton Gate,away,Greg Garner,L,Sun,Feb,2016-17,22.6,24.6,20.6,33.4,0.8,0.4,0.2,0.8,2.6,1.8,2.0,0.0,2.8,2.6,1.8,0.0,2.2,1.8,2.0,0.0,4.4,3.0,1.6,0.2,0,1.0,0,9,13
516,2017-02-26,Wasps,Gloucester,Ricoh Arena,home,Andrew Jackson,W,Sun,Feb,2016-17,31.8,28.2,26.2,23.4,0.8,1.2,0.6,0.2,3.8,3.4,2.0,0.0,3.6,3.0,1.4,0.0,2.6,2.4,2.8,0.0,2.6,2.2,2.0,0.0,1,0.0,1,3,8
336,2017-03-03,Leicester,Exeter,Welford Road,home,Matthew Carley,L,Fri,Mar,2016-17,27.8,16.4,29.8,21.0,0.8,0.0,0.6,0.6,3.2,2.6,2.2,0.0,1.6,1.2,2.0,0.0,4.0,3.4,1.0,0.0,2.6,2.2,1.2,0.0,0,1.0,1,4,2
862,2017-03-03,Exeter,Leicester,Welford Road,away,Matthew Carley,W,Fri,Mar,2016-17,29.8,21.0,27.8,16.4,0.6,0.6,0.8,0.0,4.0,3.4,1.0,0.0,2.6,2.2,1.2,0.0,3.2,2.6,2.2,0.0,1.6,1.2,2.0,0.0,1,1.0,1,2,4
1324,2017-03-03,Sale,Northampton,AJ Bell Stadium,home,Tom Foley,L,Fri,Mar,2016-17,25.4,26.8,26.0,26.0,0.6,0.6,0.6,0.8,3.0,1.6,2.4,0.0,3.0,2.0,2.6,0.0,3.0,2.8,1.6,0.2,3.0,2.2,2.2,0.0,0,0.0,1,6,5
1494,2017-03-03,Northampton,Sale,AJ Bell Stadium,away,Tom Foley,W,Fri,Mar,2016-17,26.0,26.0,25.4,26.8,0.6,0.8,0.6,0.6,3.0,2.8,1.6,0.2,3.0,2.2,2.2,0.0,3.0,1.6,2.4,0.0,3.0,2.0,2.6,0.0,1,1.0,0,5,6
1826,2017-03-04,Bath,Wasps,Recreation Ground,home,JP Doyle,L,Sat,Mar,2016-17,19.6,19.0,30.8,27.4,0.8,0.2,0.8,1.0,2.0,1.2,2.4,0.0,2.0,1.8,1.6,0.2,4.0,3.0,1.6,0.0,3.4,2.8,1.6,0.0,0,0.0,1,9,3
686,2017-03-04,Gloucester,Harlequins,Kingsholm,home,Greg Garner,L,Sat,Mar,2016-17,25.8,24.8,23.6,21.4,0.4,0.4,0.4,0.2,2.6,2.2,2.8,0.0,3.0,2.2,1.8,0.0,2.6,2.0,2.2,0.0,2.0,1.2,3.0,0.0,0,0.0,0,8,7
517,2017-03-04,Harlequins,Gloucester,Kingsholm,away,Greg Garner,W,Sat,Mar,2016-17,23.6,21.4,25.8,24.8,0.4,0.2,0.4,0.4,2.6,2.0,2.2,0.0,2.0,1.2,3.0,0.0,2.6,2.2,2.8,0.0,3.0,2.2,1.8,0.0,1,0.0,0,7,8
57,2017-03-04,Wasps,Bath,Recreation Ground,away,JP Doyle,W,Sat,Mar,2016-17,30.8,27.4,19.6,19.0,0.8,1.0,0.8,0.2,4.0,3.0,1.6,0.0,3.4,2.8,1.6,0.0,2.0,1.2,2.4,0.0,2.0,1.8,1.6,0.2,1,1.0,0,3,9
1177,2017-03-05,Saracens,Newcastle,Kingston Park,away,Craig Maxwell-Keys,W,Sun,Mar,2016-17,19.8,19.6,27.6,29.8,0.2,0.2,1.0,0.8,1.8,1.2,2.8,0.0,1.2,0.8,4.0,0.0,4.0,2.6,0.8,0.0,3.8,3.0,1.6,0.0,1,1.0,0,1,11
1668,2017-03-05,Newcastle,Saracens,Kingston Park,home,Craig Maxwell-Keys,L,Sun,Mar,2016-17,27.6,29.8,19.8,19.6,1.0,0.8,0.2,0.2,4.0,2.6,0.8,0.0,3.8,3.0,1.6,0.0,1.8,1.2,2.8,0.0,1.2,0.8,4.0,0.0,0,0.0,1,11,1
1981,2017-03-05,Bristol,Worcester,Sixways,away,Wayne Barnes,L,Sun,Mar,2016-17,17.4,31.6,22.6,32.4,0.2,1.0,0.2,0.8,1.6,1.4,2.0,0.2,4.2,2.6,1.6,0.2,2.2,1.6,2.8,0.0,4.2,3.6,1.4,0.0,0,1.0,0,13,10
184,2017-03-05,Worcester,Bristol,Sixways,home,Wayne Barnes,W,Sun,Mar,2016-17,22.6,32.4,17.4,31.6,0.2,0.8,0.2,1.0,2.2,1.6,2.8,0.0,4.2,3.6,1.4,0.0,1.6,1.4,2.0,0.2,4.2,2.6,1.6,0.2,1,0.0,1,10,13
185,2017-03-24,Gloucester,Bristol,Ashton Gate,away,JP Doyle,W,Fri,Mar,2016-17,28.8,28.2,17.4,35.2,0.4,0.6,0.2,1.0,3.2,2.8,2.4,0.0,3.6,2.4,1.8,0.0,1.6,1.4,2.0,0.2,4.8,3.2,1.4,0.2,1,0.0,0,8,13
518,2017-03-24,Bristol,Gloucester,Ashton Gate,home,JP Doyle,L,Fri,Mar,2016-17,17.4,35.2,28.8,28.2,0.2,1.0,0.4,0.6,1.6,1.4,2.0,0.2,4.8,3.2,1.4,0.2,3.2,2.8,2.4,0.0,3.6,2.4,1.8,0.0,0,0.0,0,13,8
1178,2017-03-25,Harlequins,Newcastle,Twickenham Stoop,home,Tom Foley,W,Sat,Mar,2016-17,26.2,22.0,27.0,30.0,0.4,0.4,0.8,0.8,3.0,2.0,2.4,0.0,2.2,1.6,2.6,0.0,3.8,2.8,0.8,0.0,4.0,2.6,1.6,0.0,1,1.0,0,7,11
687,2017-03-25,Newcastle,Harlequins,Twickenham Stoop,away,Tom Foley,L,Sat,Mar,2016-17,27.0,30.0,26.2,22.0,0.8,0.8,0.4,0.4,3.8,2.8,0.8,0.0,4.0,2.6,1.6,0.0,3.0,2.0,2.4,0.0,2.2,1.6,2.6,0.0,0,0.0,1,11,7
337,2017-03-25,Sale,Exeter,Sandy Park,away,Craig Maxwell-Keys,L,Sat,Mar,2016-17,23.2,28.4,33.2,21.8,0.4,0.8,0.8,0.4,2.8,1.6,2.0,0.0,3.2,2.0,2.8,0.0,4.4,3.8,1.2,0.0,2.8,2.4,1.0,0.0,0,0.0,1,6,2
